Title,Abstract,StoreId,ArticleType,Authors,coden,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,classification,classificationCodes,majorClassificationCodes,startPage,subjectClassifications,subjectTerms,subjects,FindACopy,Database
Information Age: Size Matters on the Internet,"  Eurocrats think this is unfair, but consumers benefit and new innovators eventually find ways to compete. [...]a five-year bureaucratic investigation finishes up just as its target, a short-lived monopoly, gives way to new competitors like the apps now displacing Google.\n",1674152785,Newspapers," L. Gordon Crovitz
L. Gordon Crovitz",," Google Inc
519130 , European Union
926110
928120"," (c) 2015 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 3659047841 , 95481742 , 7510 , WSJ , DWJNJ000000020150420eb4k0000k", Commentary," Apr 20, 2015",0099-9660, English, English, A.11," New York, N.Y.","Apr 20, 2015",Wall Street Journal,2015,https://search.proquest.com/docview/1674152785?accountid=14496," 4300 Law , 8331 Internet services industry , 9175 Western Europe"," 4300 Law , 8331 Internet services industry , 9175 Western Europe"," 4300 Law , 8331 Internet services industry , 9175 Western Europe", A.11," 4300 Law , 8331 Internet services industry , 9175 Western Europe"," Competition , Tax regulations , Consumer behavior , Search engines , Software , Antitrust , United States--US , Europe , Vestager, Margrethe",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Information+Age%3A+Size+Matters+on+the+Internet&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2015-04-20&amp;volume=&amp;issue=&amp;spage=A.11&amp;au=L.+Gordon+Crovitz&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
"U.S. Charges Six Minnesota Men With Trying to Join ISIS; Men tried to travel to Syria to join Islamic State, authorities say","  Six Minnesota men were charged Monday in connection with attempts to join Islamic State, following a 10-month investigation into a network of young Somali-Americans that authorities say underscores the power of Westerners who have traveled overseas to recruit friends back home to join extremist groups. Mr. Nur was charged late last year with conspiring to provide material support to Islamic State and is believed to remain overseas, according to authorities. ""Because he made it to Syria last year and knows different routes and has different contacts, Nur has become a de facto foreign fighter recruiter,"" Mr. Luger said.",1674222466,Newspapers," Grossman, Andrew
Andrew
Andrew Grossman
Grossman
Andrew Grossman , Kesling, Ben
Ben
Ben Kesling
Kesling
Ben Kesling , Audi, Tamara
Tamara
Tamara Audi
Audi
Tamara Audi",," Federal Bureau of Investigation--FBI
922120"," (c) 2015 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 3659419121 , 95475002 , 117310 , WSJO , WSJOWSJO20150420000020150420eb4k00231", News," Apr 20, 2015",, English, English, n/a," New York, N.Y.","Apr 20, 2015",Wall Street Journal (Online),2015,https://search.proquest.com/docview/1674222466?accountid=14496,,,, n/a,," Islamism , Investigations , Istanbul Turkey , Syria , Volkswagen Jetta",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=U.S.+Charges+Six+Minnesota+Men+With+Trying+to+Join+ISIS%3B+Men+tried+to+travel+to+Syria+to+join+Islamic+State%2C+authorities+say&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2015-04-20&amp;volume=&amp;issue=&amp;spage=&amp;au=Grossman%2C+Andrew%3BKesling%2C+Ben%3BAudi%2C+Tamara&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
U.S. Muslim Community Divided Over White House Outreach Plan; Law-enforcement efforts to prevent radicalization provoke both support and suspicion,"  [...]more than two dozen religious and civil-rights groups have publicly opposed or criticized CVE, including the American Civil Liberties Union, CAIR, Muslim Advocates and New York University's Brennan Center for Justice, as well as some Muslim student associations and Muslim religious leaders.",1674246898,Newspapers," Audi, Tamara
Tamara
Tamara Audi
Audi
Tamara Audi",," Federal Bureau of Investigation--FBI
922120 , Muslim Public Affairs Council
813410"," (c) 2015 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 3659603681 , 95475002 , 117310 , WSJO , WSJOWSJO20150420000020150420eb4k0070u", News," Apr 20, 2015",, English, English, n/a," New York, N.Y.","Apr 20, 2015",Wall Street Journal (Online),2015,https://search.proquest.com/docview/1674246898?accountid=14496,,,, n/a,," Muslims , Islam , Public officials , Mosques & temples , Community , Councils , Islamism",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=U.S.+Muslim+Community+Divided+Over+White+House+Outreach+Plan%3B+Law-enforcement+efforts+to+prevent+radicalization+provoke+both+support+and+suspicion&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2015-04-20&amp;volume=&amp;issue=&amp;spage=&amp;au=Audi%2C+Tamara&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
Photos of the Day: April 20,"  According to the U.N. Refugee Agency, the number of internally displaced Afghan people was 683,000 by mid-2014 and will grow to 900,000 by the end of 2015.",1674330661,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous",," Environmental Protection Agency--EPA
924110 , National Guard
928110 , Army-US
928110 , National Zoological Park
712130"," (c) 2015 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 3659755941 , 95475002 , 117310 , WSJO , WSJOWSJO20150420000020150420eb4k008n5", News," Apr 20, 2015",, English, English, n/a," New York, N.Y.","Apr 20, 2015",Wall Street Journal (Online),2015,https://search.proquest.com/docview/1674330661?accountid=14496,,,, n/a,," Marathons , Military personnel , Displaced persons , Afghanistan , France , Yemen , Beijing China",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Photos+of+the+Day%3A+April+20&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2015-04-20&amp;volume=&amp;issue=&amp;spage=&amp;au=Anonymous&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
Nevada's Popular Governor Brian Sandoval a Puzzle for Some in GOP; State's first Latino chief executive is pushing controversial tax increase to boost education funding,,1674331725,Newspapers," Lazo, Alejandro
Alejandro
Alejandro Lazo
Lazo
Alejandro Lazo",,," (c) 2015 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 3659768271 , 95475002 , 117310 , WSJO , WSJOWSJO20150420000020150420eb4k009c6", News," Apr 20, 2015",, English, English, n/a," New York, N.Y.","Apr 20, 2015",Wall Street Journal (Online),2015,https://search.proquest.com/docview/1674331725?accountid=14496,,,, n/a,,,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Nevada%27s+Popular+Governor+Brian+Sandoval+a+Puzzle+for+Some+in+GOP%3B+State%27s+first+Latino+chief+executive+is+pushing+controversial+tax+increase+to+boost+education+funding&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2015-04-20&amp;volume=&amp;issue=&amp;spage=&amp;au=Lazo%2C+Alejandro&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
Trial Postponed for Greek Far-Right Party Members,"  In the highest-profile political trial in Greece in decades, members of the neo-fascist Golden Dawn party appeared in court on Monday for a brief hearing as their trial was scheduled to open on charges including membership in a criminal organization and murder.",1674377057,Newspapers," Kitsantonis, Niki
Niki
Niki Kitsantonis
Kitsantonis
Niki Kitsantonis", NYTIAO," Golden Dawn Party-Greece
813940"," Copyright New York Times Company Apr 21, 2015"," 3660000941 , 95503382 , 7818 , NYTIAO , NYT , 378569-20150421", News," Apr 21, 2015",0362-4331, English, English, A.9," New York, N.Y.","Apr 21, 2015",New York Times,2015,https://search.proquest.com/docview/1674377057?accountid=14496,,,, A.9,," Trials , Court hearings & proceedings , Murders & murder attempts , Greece , Michaloliakos, Nikos",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Trial+Postponed+for+Greek+Far-Right+Party+Members%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2015-04-21&amp;volume=&amp;issue=&amp;spage=A.9&amp;au=Kitsantonis%2C+Niki&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
"1.5 Million Black Men, Missing From Daily Life","  Homicide, the leading cause of death for young African-American men, plays a large role, and they also die from heart disease, respiratory disease and accidents more often than other demographic groups, including black women. [...]Mr. Charles said, ""men seem less likely to commit to romantic relationships, or to work hard to maintain them.""",1674377346,Newspapers," Wolfers, Justin
Justin
Justin Wolfers
Wolfers
Justin Wolfers , Quealy, Kevin
Kevin
Kevin Quealy
Quealy
Kevin Quealy , Leonhardt, David
David
David Leonhardt
Leonhardt
David Leonhardt", NYTIAO,," Copyright New York Times Company Apr 21, 2015"," 3660001681 , 95503382 , 7818 , NYTIAO , NYT , 300055-20150421", News," Apr 21, 2015",0362-4331, English, English, A.1," New York, N.Y.","Apr 21, 2015",New York Times,2015,https://search.proquest.com/docview/1674377346?accountid=14496,,,, A.1,," African Americans , Social conditions & trends , Men , Fatalities , Prisoners , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=1.5+Million+Black+Men%2C+Missing+From+Daily+Life%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2015-04-21&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Wolfers%2C+Justin%3BQuealy%2C+Kevin%3BLeonhardt%2C+David&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
U.S. News: White House Outreach Plan Splits Muslims --- Law-enforcement effort to prevent radicalization provokes a mixture of support and suspicion,"  On a recent Friday in a mosque on the edge of an office park here, congregants filled rows of plastic chairs to hear community leaders discuss the role the White House hopes they will play in a new government effort to fight terrorism.",1674378221,Newspapers," Audi, Tamara
Tamara
Tamara Audi
Audi
Tamara Audi",," Muslim Public Affairs Council
813410"," (c) 2015 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 3660012921 , 95504882 , 7510 , WSJ , DWJNJ000000020150421eb4l00019", News," Apr 21, 2015",0099-9660, English, English, A.7," New York, N.Y.","Apr 21, 2015",Wall Street Journal,2015,https://search.proquest.com/docview/1674378221?accountid=14496,,,, A.7,," Islam , Law enforcement , Public officials , Mosques & temples , Community , Human relations , Islamism , Muslims , Terrorism , United States--US , Obama, Barack",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=U.S.+News%3A+White+House+Outreach+Plan+Splits+Muslims+---+Law-enforcement+effort+to+prevent+radicalization+provokes+a+mixture+of+support+and+suspicion&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2015-04-21&amp;volume=&amp;issue=&amp;spage=A.7&amp;au=Audi%2C+Tamara&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
U.S. News: Nevada's Popular Governor Puzzling for GOP,"  While he has widened his appeal, Mr. Sandoval also has taken positions that could turn off a Republican base, including support for legal abortion and dropping the state's court battle against same-sex marriage.",1674378230,Newspapers," Lazo, Alejandro
Alejandro
Alejandro Lazo
Lazo
Alejandro Lazo",," Republican Party
813940"," (c) 2015 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 3660012951 , 95504882 , 7510 , WSJ , DWJNJ000000020150421eb4l0001c", News," Apr 21, 2015",0099-9660, English, English, A.4," New York, N.Y.","Apr 21, 2015",Wall Street Journal,2015,https://search.proquest.com/docview/1674378230?accountid=14496,,,, A.4,," Tax increases , Hispanic Americans , Congressional elections -- Nevada , Nevada , Sandoval, Brian",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=U.S.+News%3A+Nevada%27s+Popular+Governor+Puzzling+for+GOP&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2015-04-21&amp;volume=&amp;issue=&amp;spage=A.4&amp;au=Lazo%2C+Alejandro&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
PATT MORRISON ASKS | RICHARD HOVANNISIAN; Genocide's burden,"  [...]there was a cultural divide. While [diaspora Armenians] are willing to support Armenia, they're not willing to live like the people in Armenia, who to a large degree live at the poverty level.",1674582643,Newspapers," Morrison, Patt
Patt
Patt Morrison
Morrison
Patt Morrison",,, (Copyright (c) 2015 Los Angeles Times)," 3661146921 , 95531782 , 7683 , ANGE , LATM1500011583", Editorial," Apr 22, 2015",0458-3035, English, English, A.11," Los Angeles, Calif.","Apr 22, 2015",Los Angeles Times,2015,https://search.proquest.com/docview/1674582643?accountid=14496,,,, A.11,," Genocide , Families & family life , Armenian Americans , Sons , Turkey , Armenia , Los Angeles California",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=PATT+MORRISON+ASKS+%7C+RICHARD+HOVANNISIAN%3B+Genocide%27s+burden&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2015-04-22&amp;volume=&amp;issue=&amp;spage=A.11&amp;au=Morrison%2C+Patt&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Los Angeles Times
Refugee Surge in Germany Puts Pressure on Small Towns; Tensions rise as officials turn to isolated communities to shelter a growing number of asylum-seekers,,1674693652,Newspapers," Troianovski, Anton
Anton
Anton Troianovski
Troianovski
Anton Troianovski",,," (c) 2015 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 3661525631 , 95519622 , 117310 , WSJO , WSJOWSJO20150422000020150422eb4m0050l", News," Apr 22, 2015",, English, English, n/a," New York, N.Y.","Apr 22, 2015",Wall Street Journal (Online),2015,https://search.proquest.com/docview/1674693652?accountid=14496,,,, n/a,,,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Refugee+Surge+in+Germany+Puts+Pressure+on+Small+Towns%3B+Tensions+rise+as+officials+turn+to+isolated+communities+to+shelter+a+growing+number+of+asylum-seekers&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2015-04-22&amp;volume=&amp;issue=&amp;spage=&amp;au=Troianovski%2C+Anton&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
Another Crisis of Migration Quietly Grows,  [...]the costs are being felt as social workers grapple with overcrowded reception centers and officials scramble to house asylum seekers while applications grind through Germany's complex bureaucracy.,1674903733,Newspapers," Smale, Alison
Alison
Alison Smale
Smale
Alison Smale", NYTIAO,," Copyright New York Times Company Apr 23, 2015"," 3662644571 , 95551512 , 7818 , NYTIAO , NYT , 404012-20150423", News," Apr 23, 2015",0362-4331, English, English, A.1," New York, N.Y.","Apr 23, 2015",New York Times,2015,https://search.proquest.com/docview/1674903733?accountid=14496,,,, A.1,," Social workers , Immigration , Political asylum , Shelters , Germany , Europe , Sweden",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Another+Crisis+of+Migration+Quietly+Grows%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2015-04-23&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Smale%2C+Alison&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
World News: Refugee Surge Presses on German Villages --- Resistance stiffens as rising numbers of asylum seekers are sent to countryside shelters,"  Germany received more asylum applications than any other country in the world in the first half of last year, according to the United Nations' most recent data, 42% more than the 47,500 received by the U.S. German cities and larger towns have been adjusting to arriving asylum seekers for years, building huge shelters and social-support systems.",1674904409,Newspapers," Troianovski, Anton
Anton
Anton Troianovski
Troianovski
Anton Troianovski",,," (c) 2015 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 3662654801 , 95557282 , 7510 , WSJ , DWJNJ000000020150423eb4n0000v", News," Apr 23, 2015",0099-9660, English, English, A.14," New York, N.Y.","Apr 23, 2015",Wall Street Journal,2015,https://search.proquest.com/docview/1674904409?accountid=14496," 1210 Politics & political behavior , 9175 Western Europe"," 1210 Politics & political behavior , 9175 Western Europe"," 1210 Politics & political behavior , 9175 Western Europe", A.14," 1210 Politics & political behavior , 9175 Western Europe"," Refugees , Political asylum , Germany",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=World+News%3A+Refugee+Surge+Presses+on+German+Villages+---+Resistance+stiffens+as+rising+numbers+of+asylum+seekers+are+sent+to+countryside+shelters&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2015-04-23&amp;volume=&amp;issue=&amp;spage=A.14&amp;au=Troianovski%2C+Anton&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
"Asian, African Leaders Seek Closer Ties; Countries vow to win more leverage in global trade and diplomacy, at a summit that highlighted China's role as a financier","  At the 60th anniversary of the inaugural summit of Asian and African nations in 1955, leaders agreed--as they have in the past--to push broad efforts to combat terrorism and transnational crime, support an independent Palestinian state and expand trade, investment, educational and other ties.",1675001547,Newspapers," Otto, Ben
Ben
Ben Otto
Otto
Ben Otto , Sentana, I Made
I
I Made Sentana
Sentana
Made
I Made Sentana",," United Nations--UN
928120 , United Nations Security Council
928120"," (c) 2015 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 3663225601 , 95548202 , 117310 , WSJO , WSJOWSJO20150423000020150423eb4n0066a", News," Apr 23, 2015",, English, English, n/a," New York, N.Y.","Apr 23, 2015",Wall Street Journal (Online),2015,https://search.proquest.com/docview/1675001547?accountid=14496,,,, n/a,," Meetings , Presidents , China , Japan , Indonesia , Africa , Asia , Zuma, Jacob , Abe, Shinzo",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Asian%2C+African+Leaders+Seek+Closer+Ties%3B+Countries+vow+to+win+more+leverage+in+global+trade+and+diplomacy%2C+at+a+summit+that+highlighted+China%27s+role+as+a+financier&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2015-04-23&amp;volume=&amp;issue=&amp;spage=&amp;au=Otto%2C+Ben%3BSentana%2C+I+Made&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
Loretta Lynch Confirmed as Next Attorney General; First black woman approved for top law-enforcement post more than five months after nomination,"  ""After this extended delay, I can only hope that Senate Republicans will show Loretta Lynch more respect as attorney general of the U.S. than she has received as a nominee,"" said Sen. Patrick Leahy of Vermont, the top Democrat on the Senate Judiciary Committee.",1675025708,Newspapers," Peterson, Kristina
Kristina
Kristina Peterson
Peterson
Kristina Peterson , Devlin, Barrett
Barrett
Barrett Devlin
Devlin
Devlin Barrett",," Congress
921120 , Senate-Judiciary, Committee on the
921120 , Congressional Research Service
921120"," (c) 2015 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 3663452221 , 95548202 , 117310 , WSJO , WSJOWSJO20150423000020150423eb4n0086i", News," Apr 23, 2015",, English, English, n/a," New York, N.Y.","Apr 23, 2015",Wall Street Journal (Online),2015,https://search.proquest.com/docview/1675025708?accountid=14496,,,, n/a,," Attorneys general , Nominations , Surveillance , Hearings & confirmations , Congressional committees , Official misconduct , Enforcement , Criminal investigations , Congressional investigations , United States--US , Texas , Obama, Barack , McConnell, Mitch , Leahy, Patrick J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Loretta+Lynch+Confirmed+as+Next+Attorney+General%3B+First+black+woman+approved+for+top+law-enforcement+post+more+than+five+months+after+nomination&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2015-04-23&amp;volume=&amp;issue=&amp;spage=&amp;au=Peterson%2C+Kristina%3BDevlin%2C+Barrett&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
"U.S. News: Lynch Confirmed as Next Attorney General --- Senate, in a 56-43 vote, approves first black woman to lead the Justice Department","  ""After this extended delay, I can only hope that Senate Republicans will show Loretta Lynch more respect as attorney general of the U.S. than she has received as a nominee,"" said Sen. Patrick Leahy of Vermont, the top Democrat on the Senate Judiciary Committee.",1675107833,Newspapers," Peterson, Kristina
Kristina
Kristina Peterson
Peterson
Kristina Peterson , Devlin, Barrett
Barrett
Barrett Devlin
Devlin
Devlin Barrett",,," (c) 2015 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 3663856331 , 95589812 , 7510 , WSJ , DWJNJ000000020150424eb4o0001s", News," Apr 24, 2015",0099-9660, English, English, A.4," New York, N.Y.","Apr 24, 2015",Wall Street Journal,2015,https://search.proquest.com/docview/1675107833?accountid=14496,,,, A.4,," Attorneys general , Nominations , Hearings & confirmations , United States--US , Lynch, Loretta",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=U.S.+News%3A+Lynch+Confirmed+as+Next+Attorney+General+---+Senate%2C+in+a+56-43+vote%2C+approves+first+black+woman+to+lead+the+Justice+Department&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2015-04-24&amp;volume=&amp;issue=&amp;spage=A.4&amp;au=Peterson%2C+Kristina%3BDevlin%2C+Barrett&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
Merck Says Experimental Hepatitis C Treatment Shows 95% Cure Rate; Company remains on track to submit New Drug Application to FDA in first half of this year,"  According to the National Center for Biotechnology Information, though, the epidemiology of genotype 4 has changed and has begun to cross borders and spread to several regions in Europe through immigration and injection drug use.",1675138371,Newspapers," Beilfuss, Lisa
Lisa
Lisa Beilfuss
Beilfuss
Lisa Beilfuss",," Food & Drug Administration--FDA
922190 , AbbVie Inc
325411 , Gilead Sciences Inc
541711
325412"," (c) 2015 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 3664082211 , 95582602 , 117310 , WSJO , WSJOWSJO20150424000020150424eb4o002s2", News," Apr 24, 2015",, English, English, n/a," New York, N.Y.","Apr 24, 2015",Wall Street Journal (Online),2015,https://search.proquest.com/docview/1675138371?accountid=14496,,,, n/a,," Hepatitis , Pharmaceutical industry , Liver cirrhosis , Substance abuse treatment , Genotype & phenotype , United States--US , Africa , Egypt , Europe , Middle East",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Merck+Says+Experimental+Hepatitis+C+Treatment+Shows+95%25+Cure+Rate%3B+Company+remains+on+track+to+submit+New+Drug+Application+to+FDA+in+first+half+of+this+year&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2015-04-24&amp;volume=&amp;issue=&amp;spage=&amp;au=Beilfuss%2C+Lisa&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
