Title,Abstract,StoreId,ArticleType,Authors,coden,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,subjectTerms,subjects,FindACopy,Database
ELECTION 2016; A final swing on the trail,"  Polls show him trailing by about 5 percentage points in Minnesota, a state that has not voted Republican in a presidential election since 1972, a longer streak than any other state.",1836353838,Newspapers," Bierman, Noah
Bierman
Noah
Noah Bierman , Megerian, Chris
Megerian
Chris
Chris Megerian , Finnegan, Michael
Finnegan
Michael
Michael Finnegan , Bierman, Noah
Bierman
Noah
Noah Bierman , Megerian, Chris
Megerian
Chris
Chris Megerian , Finnegan, Michael
Finnegan
Michael
Michael Finnegan",," Federal Bureau of Investigation--FBI
922120 , Secret Service-US
922120", (Copyright (c) 2016 Los Angeles Times)," 4240007571 , 108872382 , 7683 , ANGE , LATM2016110629884", News," Nov 6, 2016",0458-3035, English, English, A.1," Los Angeles, Calif.","Nov 6, 2016",Los Angeles Times,2016,https://search.proquest.com/docview/1836353838?accountid=14496, A.1," Voter behavior , Political campaigns , Presidential elections , Nevada , Minnesota , Pennsylvania , Michigan , Florida , North Carolina"," CLINTON, HILLARY , TRUMP, DONALD J , PRESIDENTIAL ELECTIONS (2016) , PRESIDENTIAL CANDIDATES , POLITICAL CAMPAIGNS",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=ELECTION+2016%3B+A+final+swing+on+the+trail&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2016-11-06&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Bierman%2C+Noah%3BMegerian%2C+Chris%3BFinnegan%2C+Michael&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"For the world, election's giving U.S. democracy a big black eye","  The U.S. presidential election - America's quadrennial chance to showcase for the world how democracy works in the most powerful nation on Earth - has become instead an object lesson in everything that ails a country long seen as a beacon of freedom and hope. Thanks to the election, he said, he is greeted with skeptical looks - or worse - when he sits down ""with some foreign minister in another country or with the president or prime minister of another country and you say, 'Hey, we really want you to move more authoritatively towards democracy.'"" In the state-controlled media of America's nondemocratic rivals and adversaries, the campaign has only exposed what they long knew the country to be - a declining and morally bankrupt power.",1836354376,Newspapers," Witte, Griff
Witte
Griff
Griff Witte , Witte, Griff
Witte
Griff
Griff Witte",,," (Copyright The Washington Post Company, Nov 6, 2016)"," 4240006841 , 108856642 , 7653 , TWP , WPXXWP20161106FortheworldelectionsgivingUSdemocracyabidc4505e6", News," Nov 6, 2016",0190-8286, English, English, A.1," Washington, D.C.","Nov 6, 2016",The Washington Post,2016,https://search.proquest.com/docview/1836354376?accountid=14496, A.1," Democracy , Beirut Lebanon , Russia , United States--US", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=For+the+world%2C+election%27s+giving+U.S.+democracy+a+big+black+eye&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2016-11-06&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Witte%2C+Griff&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Mexico braces for hits to trade, peso should Trump win",  The narrowing poll results in the U.S. presidential race have intensified fears in the Mexican government that a Trump win might shake world confidence in this country's economy and lead to lasting damage in its relationship with its largest trading partner.,1836354405,Newspapers," Partlow, Joshua
Partlow
Joshua
Joshua Partlow , Partlow, Joshua
Partlow
Joshua
Joshua Partlow",,," (Copyright The Washington Post Company, Nov 6, 2016)"," 4240007031 , 108856642 , 7653 , TWP , WPXXWP20161106MexicobracesforhitstotradepesoshouldTrum8a6fd1e2", News," Nov 6, 2016",0190-8286, English, English, A.14," Washington, D.C.","Nov 6, 2016",The Washington Post,2016,https://search.proquest.com/docview/1836354405?accountid=14496, A.14," Presidential elections , Interest rates , American dollar , Nominations , Local elections , State elections , Election results , Central banks , United States--US", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Mexico+braces+for+hits+to+trade%2C+peso+should+Trump+win&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2016-11-06&amp;volume=&amp;issue=&amp;spage=A.14&amp;au=Partlow%2C+Joshua&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Core of Trump's Islam stance has what once were considered radical seeds,  Former president George W. Bush and GOP candidates Sen. John McCain (R-Ariz.) and Mitt Romney all repudiated anti-Islam rhetoric as un-American.,1836354409,Newspapers," Hauslohner, Abigail
Hauslohner
Abigail
Abigail Hauslohner , Hauslohner, Abigail
Hauslohner
Abigail
Abigail Hauslohner",," Society of Muslim Brothers
813110"," (Copyright The Washington Post Company, Nov 6, 2016)"," 4240009491 , 108856642 , 7653 , TWP , WPXXWP20161106CoreofTrumpsIslamstancehaswhatoncewereco7c366af6", News," Nov 6, 2016",0190-8286, English, English, A.4," Washington, D.C.","Nov 6, 2016",The Washington Post,2016,https://search.proquest.com/docview/1836354409?accountid=14496, A.4," Presidential elections , Candidates , Aliens , Diplomatic & consular services , Murders & murder attempts , Muslims , Islam , Islamic law , Islamism , United States--US", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Core+of+Trump%27s+Islam+stance+has+what+once+were+considered+radical+seeds&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2016-11-06&amp;volume=&amp;issue=&amp;spage=A.4&amp;au=Hauslohner%2C+Abigail&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Between Trump and Clinton, Pinocchios galore for rough treatment of the truth",  Return-to-Sender Award Hillary Clinton earned 24 Pinocchios over the course of the campaign for a series of misleading statements about her private-email-server arrangement when she was secretary of state. Most Imaginary History (Democratic version) Hillary Clinton claimed that the 1996 Defense of Marriage Act was enacted to thwart an anti-gay constitutional amendment; hacked emails later showed that her staff immediately knew that the statement was false.,1836354433,Newspapers," Kessler, Glenn
Kessler
Glenn
Glenn Kessler , Kessler, Glenn
Kessler
Glenn
Glenn Kessler",," Republican Party
813940"," (Copyright The Washington Post Company, Nov 6, 2016)"," 4240006771 , 108856642 , 7653 , TWP , WPXXWP20161106BetweenTrumpandClintonPinocchiosgalorefoe9a40382", News," Nov 6, 2016",0190-8286, English, English, A.29," Washington, D.C.","Nov 6, 2016",The Washington Post,2016,https://search.proquest.com/docview/1836354433?accountid=14496, A.29," Prescription drugs , Political campaigns , Sex crimes , Classified information , Unemployment , Clinton, Hillary", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Between+Trump+and+Clinton%2C+Pinocchios+galore+for+rough+treatment+of+the+truth&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2016-11-06&amp;volume=&amp;issue=&amp;spage=A.29&amp;au=Kessler%2C+Glenn&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Little-known Nev. candidates could decide Senate majority,"  For months, U.S. Rep. Joseph J. Heck (R) and former state attorney general Catherine Cortez Masto (D) have slugged it out in the most expensive Senate race in this state's history, locked in a tight contest that gives Republicans a chance to steal a Democratic crown jewel: the seat of retiring Senate Minority Leader Harry M. Reid (D).",1836354436,Newspapers," Kane, Paul
Kane
Paul
Paul Kane , Kane, Paul
Kane
Paul
Paul Kane",,," (Copyright The Washington Post Company, Nov 6, 2016)"," 4240007001 , 108856642 , 7653 , TWP , WPXXWP20161106LittleknownNevcandidatescoulddecideSenat27e40f34", News," Nov 6, 2016",0190-8286, English, English, A.29," Washington, D.C.","Nov 6, 2016",The Washington Post,2016,https://search.proquest.com/docview/1836354436?accountid=14496, A.29," Political campaigns , Presidential elections , Candidates , Nominations , United States--US , Las Vegas Nevada", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Little-known+Nev.+candidates+could+decide+Senate+majority&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2016-11-06&amp;volume=&amp;issue=&amp;spage=A.29&amp;au=Kane%2C+Paul&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Fix Forecast: Senate 2016,"  Harris has the backing of the California Democratic Party, labor unions and progressive groups, and President Obama, who appeared in a campaign ad for her. Vanessa Williams Florida The most important day in Florida's Senate race was June 22, when GOP Sen. Marco Rubio announced that he would seek reelection - reversing a pledge he made when he began his ill-fated presidential campaign.",1836354453,Newspapers,,," Republican Party
813940"," (Copyright The Washington Post Company, Nov 6, 2016)"," 4240009261 , 108856642 , 7653 , TWP , WPXXWP20161106FixForecastSenate2016b7d78c2a", News," Nov 6, 2016",0190-8286, English, English, A.28," Washington, D.C.","Nov 6, 2016",The Washington Post,2016,https://search.proquest.com/docview/1836354453?accountid=14496, A.28," Presidential elections , Candidates , Political advertising , California , Obama, Barack , Clinton, Hillary", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Fix+Forecast%3A+Senate+2016&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2016-11-06&amp;volume=&amp;issue=&amp;spage=A.28&amp;au=&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Financial world placing presidential bet,"  [...]both the S&amp;P and the Dow Jones industrial average remain above levels from the start of the year and are down 5% and 4.2%, respectively, from record highs in mid-August. [...]an absence of significant financial hedging and stability in other indicators measuring risk and uncertainty suggest that most business leaders and investors are expecting a Clinton victory Tuesday.",1836355125,Newspapers," Lee, Don
Lee
Don
Don Lee , Lee, Don
Lee
Don
Don Lee",," Federal Bureau of Investigation--FBI
922120", (Copyright (c) 2016 Los Angeles Times)," 4240010931 , 108872382 , 7683 , ANGE , LATM2016110629784", News," Nov 6, 2016",0458-3035, English, English, C.1," Los Angeles, Calif.","Nov 6, 2016",Los Angeles Times,2016,https://search.proquest.com/docview/1836355125?accountid=14496, C.1," Securities markets , Stock exchanges , Investments , Political campaigns"," PRESIDENTIAL ELECTIONS (2016) , BUSINESS , ECONOMY , STOCK MARKET",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Financial+world+placing+presidential+bet&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2016-11-06&amp;volume=&amp;issue=&amp;spage=C.1&amp;au=Lee%2C+Don&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
He would cause a constitutional crisis,"  In the closing days of the presidential campaign, Donald Trump and other Republicans have warned that if Hillary Clinton wins, we'll face a constitutional crisis - an immediate drive in Congress to impeach her. When the Ricketts family, owners of the Chicago Cubs, opposed him in the Republican primaries, Trump issued a gangland-style threat: ""They better be careful, they have a lot to hide!"" When the Washington Post published articles Trump didn't like, he threatened to retaliate against the paper's owner, Amazon Chief Executive Jeff Bezos.",1836355164,Newspapers," McMANUS, DOYLE
McMANUS
DOYLE
DOYLE McMANUS , McMANUS, DOYLE
McMANUS
DOYLE
DOYLE McMANUS",," Congress
921120 , Republican Party
813940", (Copyright (c) 2016 Los Angeles Times)," 4240010801 , 108872382 , 7683 , ANGE , LATM2016110629798", Editorial," Nov 6, 2016",0458-3035, English, English, A.22," Los Angeles, Calif.","Nov 6, 2016",Los Angeles Times,2016,https://search.proquest.com/docview/1836355164?accountid=14496, A.22," Nominations , Political campaigns , Presidential elections , Obama, Barack", Opinion piece,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=He+would+cause+a+constitutional+crisis&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2016-11-06&amp;volume=&amp;issue=&amp;spage=A.22&amp;au=McMANUS%2C+DOYLE&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Pakistan plans to deport mag's iconic 'Afghan Girl',"  Sharbat Gula, the green-eyed ""Afghan Girl"" who stared out from the cover of National Geographic magazine in June of 1985, was also ordered to serve 15 days in jail and pay a fine of about $1,000 for possessing a forged Pakistani identity card. Because Gula has already spent 11 days in detention, she will be sent back to Afghanistan on Monday, her lawyer, Mubashir Nazer, told reporters outside the courtroom in Peshawar, in northwestern Pakistan.",1836373549,Newspapers," Bengali, Shashank
Bengali
Shashank
Shashank Bengali , Ali, Zulfiqar
Ali
Zulfiqar
Zulfiqar Ali , Bengali, Shashank
Bengali
Shashank
Shashank Bengali , Ali, Zulfiqar
Ali
Zulfiqar
Zulfiqar Ali",,, (Copyright 2016 by the Chicago Tribune)," 4240128021 , 108856682 , 7684 , CTRB , TRIB20161105266928308", News," Nov 6, 2016",1085-6706, English, English, 30," Chicago, Ill.","Nov 6, 2016",Chicago Tribune,2016,https://search.proquest.com/docview/1836373549?accountid=14496, 30," Diplomatic & consular services , Hepatitis , Afghanistan , Peshawar Pakistan",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Pakistan+plans+to+deport+mag%27s+iconic+%27Afghan+Girl%27&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2016-11-06&amp;volume=&amp;issue=&amp;spage=30&amp;au=Bengali%2C+Shashank%3BAli%2C+Zulfiqar&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Rivals make strong push on final weekend,"  Hillary Clinton sped across battleground states Friday trying to seal a historic presidential victory powered by minorities and women, while Donald Trump traveled to small-town America to fire up the white, working-class voters he insists will bring the crown to his outsider campaign. The Democratic nominee's exhortation, along with a campaign video depicting headlines of a Trump presidency, stating that ""reality has no rewind,"" came as she and Trump blitzed the nation's swing states with four days until Election Day as polls show the race tightening.",1836373870,Newspapers," Colvin, Jill
Colvin
Jill
Jill Colvin , Hennessey, Kathleen
Hennessey
Kathleen
Kathleen Hennessey , Colvin, Jill
Colvin
Jill
Jill Colvin , Hennessey, Kathleen
Hennessey
Kathleen
Kathleen Hennessey",,, (Copyright 2016 by the Chicago Tribune)," 4240128501 , 108856682 , 7684 , CTRB , TRIB20161105266928230", News," Nov 6, 2016",1085-6706, English, English, 1," Chicago, Ill.","Nov 6, 2016",Chicago Tribune,2016,https://search.proquest.com/docview/1836373870?accountid=14496, 1," Candidates , Political campaigns , Voter behavior , Pittsburgh Pennsylvania , Detroit Michigan",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Rivals+make+strong+push+on+final+weekend%3A+Clinton%2C+Trump+target+base+before+Tuesday%27s+vote&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2016-11-06&amp;volume=&amp;issue=&amp;spage=1&amp;au=Colvin%2C+Jill%3BHennessey%2C+Kathleen&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Where Kirk, Duckworth are on issues","  Kirk, a former North Shore congressman who has long billed himself as a moderate, and independent, calls himself a ""pro-choice, pro-gay marriage and pro-gun control Republican who is outspoken on national security and fiscal sanity."" Duckworth says after researching the deal and hearing from military and national security officials, she concluded the Iran deal is not perfect but represents the ""most realistic and effective course of action to stop Iran's nuclear weapons program.""",1836373957,Newspapers," Skiba, Katherine
Skiba
Katherine
Katherine Skiba , Skiba, Katherine
Skiba
Katherine
Katherine Skiba",,, (Copyright 2016 by the Chicago Tribune)," 4240128791 , 108856682 , 7684 , CTRB , TRIB20161105266928542", News," Nov 6, 2016",1085-6706, English, English, 11," Chicago, Ill.","Nov 6, 2016",Chicago Tribune,2016,https://search.proquest.com/docview/1836373957?accountid=14496, 11," Immigration , Political advertising , Citizenship , Firearm laws & regulations , National security , Negative campaigning , Border security , Iran , United States--US , Iraq",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Where+Kirk%2C+Duckworth+are+on+issues%3A+U.S.+Senate+candidates%27+differences+range+from+refugees+to+free+tuition&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2016-11-06&amp;volume=&amp;issue=&amp;spage=11&amp;au=Skiba%2C+Katherine&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Failings by words and deeds,"  From the Declaration of Independence forward, it's been done with words and all their inherent contradictions: ""All men are created equal,"" wrote a man who owned other men and women. Because America is a text, it's open to criticism, editing and revision.",1836376300,Newspapers," Savage, Bill
Savage
Bill
Bill Savage , Savage, Bill
Savage
Bill
Bill Savage",,, (Copyright 2016 by the Chicago Tribune)," 4240073911 , 108856682 , 7684 , CTRB , TRIB20161105266928204", News," Nov 6, 2016",1085-6706, English, English, 8," Chicago, Ill.","Nov 6, 2016",Chicago Tribune,2016,https://search.proquest.com/docview/1836376300?accountid=14496, 8," American history , Politics , Presidential elections"," BOOK , REVIEW",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Failings+by+words+and+deeds%3A+New+looks+at+President+James+Buchanan+and+the+long+history+of+political+language+resonate+in+today%27s+splintered+environment+surrounding+the+race+for+the+White+House&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2016-11-06&amp;volume=&amp;issue=&amp;spage=8&amp;au=Savage%2C+Bill&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Hillary Clinton Leads Donald Trump by 4 Points in Latest Poll; Wall Street Journal/NBC survey finds 44% of likely voters support Mrs. Clinton compared with 40% for Mr. Trump,"  Hillary Clinton holds a 4-point lead over Donald Trump in the waning days of a volatile campaign that has left many voters dissatisfied with both candidates and the political system, a new Wall Street Journal/NBC News poll found. Mrs. Clinton's 4-point lead is less than half the 11-point edge she enjoyed in a mid-October Journal/NBC News survey , which was taken before the Federal Bureau of Investigation announced it had found a batch of emails that could be pertinent to its investigation of the private email server Mrs. Clinton used while secretary of state.",1836389897,Newspapers," Hook, Janet
Hook
Janet
Janet Hook , Hook, Janet
Hook
Janet
Janet Hook",," Republican Party
813940 , Federal Bureau of Investigation--FBI
922120 , NBC News Channel
515120"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4240180381 , 108870872 , 117310 , WSJO , WSJOWSJO20161106000020161106ecb60012x", News," Nov 6, 2016",, English, English, n/a," New York, N.Y.","Nov 6, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1836389897?accountid=14496, n/a," Polls & surveys , Politics , Nominations , Electronic mail systems , Populism , Obama, Barack",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Hillary+Clinton+Leads+Donald+Trump+by+4+Points+in+Latest+Poll%3B+Wall+Street+Journal%2FNBC+survey+finds+44%25+of+likely+voters+support+Mrs.+Clinton+compared+with+40%25+for+Mr.+Trump&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-11-06&amp;volume=&amp;issue=&amp;spage=&amp;au=Hook%2C+Janet&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"Campaign Reveals Fault Lines Among Women Voters; Even amid wide gender gap, significance of Hillary Clinton's candidacy is lost on Donald Trump's female backers","  Female rally-goers have been waving ""Women for Trump"" signs at the television cameras to counter what they see as media bias, particularly after the release of a 2005 audiotape in which the GOP nominee brags that his celebrity status gave him the freedom to grope women. Many of their complaints are the same as the ones lodged by male detractors--her use of a private email server when she was secretary of state, her leadership when four Americans died in a terrorist attack in Benghazi, Libya, and alleged conflicts of interest surrounding her family's foundation.",1836391256,Newspapers," Reinhard, Beth
Reinhard
Beth
Beth Reinhard , Reinhard, Beth
Reinhard
Beth
Beth Reinhard",," Republican Party
813940 , NBC News Channel
515120"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4240202021 , 108870872 , 117310 , WSJO , WSJOWSJO20161106000020161106ecb6001b9", News," Nov 6, 2016",, English, English, n/a," New York, N.Y.","Nov 6, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1836391256?accountid=14496, n/a," Women , Nominations , Polls & surveys , Whites , Obama, Barack",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Campaign+Reveals+Fault+Lines+Among+Women+Voters%3B+Even+amid+wide+gender+gap%2C+significance+of+Hillary+Clinton%27s+candidacy+is+lost+on+Donald+Trump%27s+female+backers&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-11-06&amp;volume=&amp;issue=&amp;spage=&amp;au=Reinhard%2C+Beth&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"The Costs of Clinton; Her policies are further left than Obama's, and you know her ethics.","  Americans go to the polls next week facing what millions believe is the worst presidential choice of their lifetimes. Mr. Obama has remade most of the federal appellate bench, and the Supreme Court is on the cusp.",1836395190,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous , Anonymous
Anonymous
Anonymous
Anonymous",,," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4240229131 , 108870872 , 117310 , WSJO , WSJOWSJO20161106000020161103ecb300d1h", News," Nov 6, 2016",, English, English, n/a," New York, N.Y.","Nov 6, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1836395190?accountid=14496, n/a," Wage & price controls , Political campaigns , Economic growth , Presidents , Income redistribution , United States--US , Indiana , Sanders, Bernard , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=The+Costs+of+Clinton%3B+Her+policies+are+further+left+than+Obama%27s%2C+and+you+know+her+ethics.&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-11-06&amp;volume=&amp;issue=&amp;spage=&amp;au=Anonymous&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Don't Believe the Economic Pessimists; Memo to Clinton and Trump: The U.S. economy can and will grow faster with the right policies.,"  With a sales tax of only 25%, the government would likely have gotten a lot more money from Donald Trump--who has employed complex but legal tax-avoidance schemes--than it did by purporting to tax income at high rates. * Regulation. [...]the major party presidential candidates' signature plans--child-care tax credits, college subsidies, higher taxes on people who don't hire good enough lawyers; threatening a trade war and deporting millions of unauthorized immigrants--cannot revive substantial growth.\n",1836482343,Newspapers," Cochrane, John H
Cochrane
H
John
John H. Cochrane , Cochrane, John H
Cochrane
H
John
John H. Cochrane",," Congress
921120"," (c) 2016 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4240321501 , 108870872 , 117310 , WSJO , WSJOWSJO20161106000020161106ecb6004ep", News," Nov 6, 2016",, English, English, n/a," New York, N.Y.","Nov 6, 2016",Wall Street Journal (Online),2016,https://search.proquest.com/docview/1836482343?accountid=14496, n/a," Regulatory reform , Taxes , Regulation , Gross Domestic Product--GDP , United States--US , Ryan, Paul , Trump, Donald J",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Don%27t+Believe+the+Economic+Pessimists%3B+Memo+to+Clinton+and+Trump%3A+The+U.S.+economy+can+and+will+grow+faster+with+the+right+policies.&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2016-11-06&amp;volume=&amp;issue=&amp;spage=&amp;au=Cochrane%2C+John+H&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
