Title,Abstract,StoreId,ArticleType,Authors,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,subjectTerms,subjects,FindACopy,Database
Trump seems to be falling into same trap as Obama,,1918772188,Newspapers," Long, Heather
Heather
Heather Long
Long
Heather Long"," Republican Party
813940 , Democratic Party
813940"," (Copyright The Washington Post Company, Jul 14, 2017)"," WPXXWP20170714TrumpseemstobefallingintosametrapasObama171294f6 , WPXXWP20170714TrumpseemstobefallingintosametrapasObama171294f6 , 7653 , PQ_7653_Jul142017", News," Jul 14, 2017",0190-8286, English, English, A.16," Washington, D.C.","Jul 14, 2017",The Washington Post,2017,https://search.proquest.com/docview/1918772188?accountid=14496, A.16," Presidents , Budgets , Baby boomers , Economic growth , Employment , Thune, John , Boehner, John , United States--US", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Trump+seems+to+be+falling+into+same+trap+as+Obama&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-07-14&amp;volume=&amp;issue=&amp;spage=A.16&amp;au=Long%2C+Heather&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"On Meddling, Agreeing To Change the Subject",,1918772195,Newspapers," Haberman, Maggie
Haberman
Maggie
Maggie Haberman , Landler, Mark
Landler
Mark
Mark Landler",," Copyright New York Times Company Jul 14, 2017"," 607916-20170714 , 607916-20170714 , 7818 , PQ_7818_Jul142017", News," Jul 14, 2017",0362-4331, English, English, A.15," New York, N.Y.","Jul 14, 2017",New York Times,2017,https://search.proquest.com/docview/1918772195?accountid=14496, A.15," Trade agreements , Political campaigns , Presidents , Immigration , Treason , North Korea , Russia , United States--US , Germany , Maryland , China , Syria , Putin, Vladimir , South Korea",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=On+Meddling%2C+Agreeing+To+Change+the+Subject%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-07-14&amp;volume=&amp;issue=&amp;spage=A.15&amp;au=Haberman%2C+Maggie%3BLandler%2C+Mark&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Deep counterterrorism cuts planned,,1918772293,Newspapers," Berman, Mark
Berman
Mark
Mark Berman"," Senate-Homeland Security & Governmental Affairs, Committee on
921120"," (Copyright The Washington Post Company, Jul 14, 2017)"," WPXXWP20170714Deepcounterterrorismcutsplanned533544f6 , WPXXWP20170714Deepcounterterrorismcutsplanned533544f6 , 7653 , PQ_7653_Jul142017", News," Jul 14, 2017",0190-8286, English, English, A.9," Washington, D.C.","Jul 14, 2017",The Washington Post,2017,https://search.proquest.com/docview/1918772293?accountid=14496, A.9," Airline security , Federal budget , Law enforcement , National security , Appropriations , Funding , Counterterrorism , United States--US , McCaskill, Claire", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Deep+counterterrorism+cuts+planned&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-07-14&amp;volume=&amp;issue=&amp;spage=A.9&amp;au=Berman%2C+Mark&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Once cast as adversaries, Trump and Macron try to find common ground",,1918773490,Newspapers," Johnson, Jenna
Jenna
Jenna Johnson
Johnson
Jenna Johnson , McAuley, James
James
James McAuley
McAuley
James McAuley",," (Copyright The Washington Post Company, Jul 14, 2017)"," WPXXWP20170714OncecastasadversariesTrumpandMacrontryto0ed71dda , WPXXWP20170714OncecastasadversariesTrumpandMacrontryto0ed71dda , 7653 , PQ_7653_Jul142017", News," Jul 14, 2017",0190-8286, English, English, A.13," Washington, D.C.","Jul 14, 2017",The Washington Post,2017,https://search.proquest.com/docview/1918773490?accountid=14496, A.13," Press conferences , Political campaigns , Presidents , Terrorism , Muslims , Politics , Debates , Judicial reviews , Reporters , United States--US , France , Trump, Donald J", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Once+cast+as+adversaries%2C+Trump+and+Macron+try+to+find+common+ground&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-07-14&amp;volume=&amp;issue=&amp;spage=A.13&amp;au=Johnson%2C+Jenna%3BMcAuley%2C+James&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Bar now higher for prosecuting public corruption cases,,1918773532,Newspapers," Zapotosky, Matt
Zapotosky
Matt
Matt Zapotosky",," (Copyright The Washington Post Company, Jul 14, 2017)"," WPXXWP20170714Barnowhigherforprosecutingpubliccorrupti5ac5745c , WPXXWP20170714Barnowhigherforprosecutingpubliccorrupti5ac5745c , 7653 , PQ_7653_Jul142017", News," Jul 14, 2017",0190-8286, English, English, A.6," Washington, D.C.","Jul 14, 2017",The Washington Post,2017,https://search.proquest.com/docview/1918773532?accountid=14496, A.6," Supreme Court decisions , Attorneys , Federal court decisions , Law firms , Corruption , Public prosecutors , Virginia , United States--US", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Bar+now+higher+for+prosecuting+public+corruption+cases&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-07-14&amp;volume=&amp;issue=&amp;spage=A.6&amp;au=Zapotosky%2C+Matt&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
THE NATION; Little changed a decade after raid; Native-born workers didn't replace those deported in Nebraska packing plant arrests.,,1918777876,Newspapers," Duara, Nigel
Duara
Nigel
Nigel Duara"," JBS Swift & Co
311611 , Williams College
611310"," Copyright Los Angeles Times Jul 14, 2017"," 7683 , PQ_7683_Jul142017 , LATMLATM2017071416630 , LATMLATM2017071416630", News," Jul 14, 2017",0458-3035, English, English, A.6," Los Angeles, Calif.","Jul 14, 2017",Los Angeles Times,2017,https://search.proquest.com/docview/1918777876?accountid=14496, A.6," Immigration policy , Cattle industry , Photographers , Food stamps , Commodity prices , Raids , Employment , Aliens , Chicago Illinois , Greece , Great Plains , Nebraska , Grand Island"," NEBRASKA , PACKING HOUSES , IMMIGRANTS , POLICE RAIDS , AMERICANS , EMPLOYMENT",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=THE+NATION%3B+Little+changed+a+decade+after+raid%3B+Native-born+workers+didn%27t+replace+those+deported+in+Nebraska+packing+plant+arrests.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2017-07-14&amp;volume=&amp;issue=&amp;spage=A.6&amp;au=Duara%2C+Nigel&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
LETTERS; There's a difference,,1918777896,Newspapers,,," Copyright Los Angeles Times Jul 14, 2017"," 7683 , PQ_7683_Jul142017 , LATMLATM2017071416623 , LATMLATM2017071416623", Letter To The Editor," Jul 14, 2017",0458-3035, English, English, A.12," Los Angeles, Calif.","Jul 14, 2017",Los Angeles Times,2017,https://search.proquest.com/docview/1918777896?accountid=14496, A.12," Bans , Holocaust , Political correctness , Muslims , School boards , World War II , Asian Americans , Nazi era , Multiculturalism & pluralism , Teachers , Aliens , Immigration , Jews , United States--US , Roosevelt, Franklin Delano (1882-1945) , Germany , Los Angeles California , Indonesia , Europe",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=LETTERS%3B+There%27s+a+difference&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2017-07-14&amp;volume=&amp;issue=&amp;spage=A.12&amp;au=&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
CITY &amp;amp; STATE; Protesters demand L.A. sheriff support 'sanctuary state' bill,,1918777914,Newspapers," Miller, Leila
Miller
Leila
Leila Miller"," Democratic Socialists of America
813940 , Police Department-Los Angeles CA
922120"," Copyright Los Angeles Times Jul 14, 2017"," 7683 , PQ_7683_Jul142017 , LATMLATM2017071416644 , LATMLATM2017071416644", News," Jul 14, 2017",0458-3035, English, English, B.3," Los Angeles, Calif.","Jul 14, 2017",Los Angeles Times,2017,https://search.proquest.com/docview/1918777914?accountid=14496, B.3," Immigration policy , Release dates , Sheriffs , Law enforcement , Bills , Prisons , Demonstrations & protests , Violent crime , Aliens , Mexico , de Leon, Kevin , United States--US , Los Angeles County California , California"," MCDONNELL, JIM , LOS ANGELES COUNTY SHERIFF'S DEPARTMENT , IMMIGRANTS , SANCTUARY , LEGISLATION , DEMONSTRATIONS",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=CITY+%26amp%3Bamp%3B+STATE%3B+Protesters+demand+L.A.+sheriff+support+%27sanctuary+state%27+bill&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2017-07-14&amp;volume=&amp;issue=&amp;spage=B.3&amp;au=Miller%2C+Leila&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Build the wall? Maybe just a part, Trump says; His remarks sharply scale back the vision he featured during the campaign.",,1918777952,Newspapers," Lauter, David
Lauter
David
David Lauter , Etehad, Melissa
Etehad
Melissa
Melissa Etehad"," Center for Immigration Studies
541720 , Congress
921120"," Copyright Los Angeles Times Jul 14, 2017"," 7683 , PQ_7683_Jul142017 , LATMLATM2017071416628 , LATMLATM2017071416628", News," Jul 14, 2017",0458-3035, English, English, A.11," Los Angeles, Calif.","Jul 14, 2017",Los Angeles Times,2017,https://search.proquest.com/docview/1918777952?accountid=14496, A.11," Presidential elections , Immigration , Mexico , United States--US"," TRUMP, DONALD J , MEXICO , UNITED STATES , BORDERS , WALLS",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Build+the+wall%3F+Maybe+just+a+part%2C+Trump+says%3B+His+remarks+sharply+scale+back+the+vision+he+featured+during+the+campaign.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2017-07-14&amp;volume=&amp;issue=&amp;spage=A.11&amp;au=Lauter%2C+David%3BEtehad%2C+Melissa&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Refugees Arrive in Arkansas, Before the Door Shuts",,1918777964,Newspapers," Jordan, Miriam
Jordan
Miriam
Miriam Jordan",," Copyright New York Times Company Jul 14, 2017"," 570877-20170714 , 570877-20170714 , 7818 , PQ_7818_Jul142017", News," Jul 14, 2017",0362-4331, English, English, A.12," New York, N.Y.","Jul 14, 2017",New York Times,2017,https://search.proquest.com/docview/1918777964?accountid=14496, A.12," Families & family life , Presidents , Food , Refugee camps , Sons , Militia groups , Immigration , Arkansas , Malawi , United States--US , Ohio",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Refugees+Arrive+in+Arkansas%2C+Before+the+Door+Shuts%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-07-14&amp;volume=&amp;issue=&amp;spage=A.12&amp;au=Jordan%2C+Miriam&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Trump defends his son's meeting with Russian,,1918778031,Newspapers," Bennett, Brian
Bennett
Brian
Brian Bennett , Lauter, David
Lauter
David
David Lauter"," Federal Bureau of Investigation--FBI
922120"," Copyright Los Angeles Times Jul 14, 2017"," 7683 , PQ_7683_Jul142017 , LATMLATM2017071416619 , LATMLATM2017071416619", News," Jul 14, 2017",0458-3035, English, English, A.1," Los Angeles, Calif.","Jul 14, 2017",Los Angeles Times,2017,https://search.proquest.com/docview/1918778031?accountid=14496, A.1," Political leadership , Politics , Press conferences , Political campaigns , Public hearings , Climate change , Immigration , Truces & cease fires , Mexico , Russia , United States--US , Mueller, Robert S III , Manafort, Paul , France , Putin, Vladimir , Wray, Christopher A , Europe , Clinton, Hillary , Veselnitskaya, Natalia"," TRUMP, DONALD J , MACRON, EMMANUEL , TRUMP, DONALD JR , FRANCE , OFFICIAL VISITS , RUSSIA , PRESIDENTIAL ELECTIONS (2016) , CONSPIRACY , INVESTIGATIONS",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Trump+defends+his+son%27s+meeting+with+Russian&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2017-07-14&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Bennett%2C+Brian%3BLauter%2C+David&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"After Visa Denials, Afghan Girls Can Attend Robotics Contest",,1918778094,Newspapers," Chokshi, Niraj
Chokshi
Niraj
Niraj Chokshi",," Copyright New York Times Company Jul 14, 2017"," 598631-20170714 , 598631-20170714 , 7818 , PQ_7818_Jul142017", News," Jul 14, 2017",0362-4331, English, English, A.5," New York, N.Y.","Jul 14, 2017",New York Times,2017,https://search.proquest.com/docview/1918778094?accountid=14496, A.5," Passports & visas , Teams , Robotics , Iran , Pennsylvania , Yemen , United States--US , Syria , Canada , Libya , Gambia , Afghanistan",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=After+Visa+Denials%2C+Afghan+Girls+Can+Attend+Robotics+Contest%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-07-14&amp;volume=&amp;issue=&amp;spage=A.5&amp;au=Chokshi%2C+Niraj&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
AT THE MOVIES; 'Big Sick': Is it a sign of health? Character-driven films have thrived in summers past. Perhaps this one can too.,,1918778844,Newspapers," Zeitchik, Steven
Zeitchik
Steven
Steven Zeitchik"," Amazon Studios
512110"," Copyright Los Angeles Times Jul 14, 2017"," 7683 , PQ_7683_Jul142017 , LATMLATM2017071416599 , LATMLATM2017071416599", General Information," Jul 14, 2017",0458-3035, English, English, E.3," Los Angeles, Calif.","Jul 14, 2017",Los Angeles Times,2017,https://search.proquest.com/docview/1918778844?accountid=14496, E.3," Audiences , Theaters & cinemas , Summer , Kazan, Zoe", THE BIG SICK (MOVIE),http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=AT+THE+MOVIES%3B+%27Big+Sick%27%3A+Is+it+a+sign+of+health%3F+Character-driven+films+have+thrived+in+summers+past.+Perhaps+this+one+can+too.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2017-07-14&amp;volume=&amp;issue=&amp;spage=E.3&amp;au=Zeitchik%2C+Steven&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Gifted Arab-American classical musicians get deserved forum,,1918799085,Newspapers," John von Rhein
John von Rhein"," Grant Park Symphony Orchestra
711130 , West-Eastern Divan Orchestra
711130"," Copyright Tribune Interactive, LLC Jul 14, 2017"," 7684 , PQ_7684_Jul142017 , TRIBTRIB2017071420170713299729198 , TRIBTRIB2017071420170713299729198", News," Jul 14, 2017",1085-6706, English, English,," Chicago, Ill.","Jul 14, 2017",Chicago Tribune,2017,https://search.proquest.com/docview/1918799085?accountid=14496, 7," Composers , Music , Orchestras , Musicians & conductors , Musical performances , Cape Cod Massachusetts , San Francisco Bay , Chicago Illinois , Said, Edward , Coltrane, John , Britten, Benjamin (1913-76)"," MUSIC , REVIEW",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Gifted+Arab-American+classical+musicians+get+deserved+forum&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2017-07-14&amp;volume=&amp;issue=&amp;spage=7&amp;au=John+von+Rhein&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
'Startup visa' plan stopped up,,1918799090,Newspapers," Lien, Tracey
Lien
Tracey
Tracey Lien , Flemming, Jack
Flemming
Jack
Jack Flemming"," Microsoft Corp
334614
511210 , National Venture Capital Association
813910 , Department of Homeland Security
922120 , National Foundation for American Policy
541720"," Copyright Tribune Interactive, LLC Jul 14, 2017"," 7684 , PQ_7684_Jul142017 , TRIBTRIB2017071420170713299729099 , TRIBTRIB2017071420170713299729099", News," Jul 14, 2017",1085-6706, English, English,," Chicago, Ill.","Jul 14, 2017",Chicago Tribune,2017,https://search.proquest.com/docview/1918799090?accountid=14496, 2," Passports & visas , Foreign labor , Entrepreneurs , Startups , High tech industries , Trump, Donald J , Nadella, Satya , United States--US , Bezos, Jeffrey , Obama, Barack",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=%27Startup+visa%27+plan+stopped+up%3A+Trump+administration+delays+immigrant+entrepreneur+program%2C+drawing+tech+industry+criticism&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2017-07-14&amp;volume=&amp;issue=&amp;spage=2&amp;au=Lien%2C+Tracey%3BFlemming%2C+Jack&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Preckwinkle calls for official's ouster,,1918799195,Newspapers," Koeske, Zak
Koeske
Zak
Zak Koeske"," Facebook Inc
518210
519130"," Copyright Tribune Interactive, LLC Jul 14, 2017"," 7684 , PQ_7684_Jul142017 , TRIBTRIB2017071420170713299729145 , TRIBTRIB2017071420170713299729145", News," Jul 14, 2017",1085-6706, English, English,," Chicago, Ill.","Jul 14, 2017",Chicago Tribune,2017,https://search.proquest.com/docview/1918799195?accountid=14496, 5," Women , Tax assessments , Cook County Illinois , United States--US , Obama, Barack",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Preckwinkle+calls+for+official%27s+ouster%3A+Palos+Trustee+in+hot+water+for+posts+on+immigration&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2017-07-14&amp;volume=&amp;issue=&amp;spage=5&amp;au=Koeske%2C+Zak&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Trump parries queries in Paris,,1918799396,Newspapers," Bennett, Brian
Bennett
Brian
Brian Bennett , Lauter, David
Lauter
David
David Lauter"," Federal Bureau of Investigation--FBI
922120"," Copyright Tribune Interactive, LLC Jul 14, 2017"," 7684 , PQ_7684_Jul142017 , TRIBTRIB2017071420170713299729196 , TRIBTRIB2017071420170713299729196", News," Jul 14, 2017",1085-6706, English, English,," Chicago, Ill.","Jul 14, 2017",Chicago Tribune,2017,https://search.proquest.com/docview/1918799396?accountid=14496, 1," Hearings & confirmations , Attorneys , Political leadership , Politics , Press conferences , Political campaigns , Presidential elections , Public hearings , Climate change , Immigration , Trump, Donald J , Russia , United States--US , Manafort, Paul , Putin, Vladimir , Wray, Christopher A , Clinton, Hillary",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=Trump+parries+queries+in+Paris%3A+Meeting+Macron%2C+he+defends+son%27s+Russian+summit&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2017-07-14&amp;volume=&amp;issue=&amp;spage=1&amp;au=Bennett%2C+Brian%3BLauter%2C+David&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
NEWS BRIEFING,,1918799809,Newspapers,," Great Ormond Street Hospital for Children NHS Trust-London England
622110 , North Atlantic Treaty Organization--NATO
928120 , Democratic Party
813940 , Republican Party
813940"," Copyright Tribune Interactive, LLC Jul 14, 2017"," 7684 , PQ_7684_Jul142017 , TRIBTRIB2017071420170713299729140 , TRIBTRIB2017071420170713299729140", News," Jul 14, 2017",1085-6706, English, English,," Chicago, Ill.","Jul 14, 2017",Chicago Tribune,2017,https://search.proquest.com/docview/1918799809?accountid=14496, 17," Political campaigns , Presidents , Colleges & universities , Massacres , Trials , Trump, Donald J , Turkey , Russia , United States--US , United Kingdom--UK , Bertone, Tarcisio",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Achicagotribune&amp;atitle=NEWS+BRIEFING&amp;title=Chicago+Tribune&amp;issn=10856706&amp;date=2017-07-14&amp;volume=&amp;issue=&amp;spage=17&amp;au=&amp;isbn=&amp;jtitle=Chicago+Tribune&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Exhibits,,1918814274,Newspapers,,," (Copyright The Washington Post Company, Jul 14, 2017)"," WPXXWP2017071481c899b8 , WPXXWP2017071481c899b8 , 7653 , PQ_7653_Jul142017", News," Jul 14, 2017",0190-8286, English, English, T.23," Washington, D.C.","Jul 14, 2017",The Washington Post,2017,https://search.proquest.com/docview/1918814274?accountid=14496, T.23," Art galleries & museums , Photographs , National parks , Painting , Baltimore Maryland , United States--US , Canada", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Exhibits&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-07-14&amp;volume=&amp;issue=&amp;spage=T.23&amp;au=&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Why Anyone Can Be Chinese; A scholar who's lived in China for more than two decades argues that Chinese identity should be cultural, not racial",,1918878502,Newspapers," Bell, Daniel A
Bell
A
Daniel
Daniel A. Bell",," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20170714000020170714ed7e003ml , WSJOWSJO20170714000020170714ed7e003ml , 117310 , PQ_117310_Jul142017", News," Jul 14, 2017",, English, English, n/a," New York, N.Y.","Jul 14, 2017",Wall Street Journal (Online),2017,https://search.proquest.com/docview/1918878502?accountid=14496, n/a," International relations , Citizenship , Chinese history , Asian history , Culture , Race , Chinese culture , China , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Why+Anyone+Can+Be+Chinese%3B+A+scholar+who%27s+lived+in+China+for+more+than+two+decades+argues+that+Chinese+identity+should+be+cultural%2C+not+racial&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2017-07-14&amp;volume=&amp;issue=&amp;spage=&amp;au=Bell%2C+Daniel+A&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Trump Appeals Latest Travel-Ban Ruling; Federal judge in Hawaii orders loosening of rules governing family members,,1919015597,Newspapers," Kendall, Brent
Kendall
Brent
Brent Kendall; Laura Meckler , Meckler, Laura
Meckler
Laura"," Republican Party
813940"," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20170714000020170714ed7e006y1 , WSJOWSJO20170714000020170714ed7e006y1 , 117310 , PQ_117310_Jul142017", News," Jul 14, 2017",, English, English, n/a," New York, N.Y.","Jul 14, 2017",Wall Street Journal (Online),2017,https://search.proquest.com/docview/1919015597?accountid=14496, n/a," Standards , Families & family life , Political campaigns , Travel , Executive orders , Presidential elections , Diplomatic & consular services , Trump, Donald J , Hawaii , United States--US , Sessions, Jeff , Obama, Barack",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Trump+Appeals+Latest+Travel-Ban+Ruling%3B+Federal+judge+in+Hawaii+orders+loosening+of+rules+governing+family+members&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2017-07-14&amp;volume=&amp;issue=&amp;spage=&amp;au=Kendall%2C+Brent%3BMeckler%2C+Laura&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
