Title,Abstract,StoreId,ArticleType,Authors,coden,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,subjectTerms,subjects,FindACopy,Database
Refugees Subject to Close Scrutiny Under U.S. Rules; Donald Trump's immigration plans renew debate over screening process,,1861724840,Newspapers," Schwartz, Felicia
Schwartz
Felicia
Felicia Schwartz",," United Nations--UN
928120 , Department of Homeland Security
922120 , Federal Bureau of Investigation--FBI
922120"," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20170126000020170126ed1q0012x , WSJOWSJO20170126000020170126ed1q0012x , 117310 , PQ_117310_Jan262017", News," Jan 26, 2017",, English, English, n/a," New York, N.Y.","Jan 26, 2017",Wall Street Journal (Online),2017,https://search.proquest.com/docview/1861724840?accountid=14496, n/a," Refugees , National security , Debates , Immigration , Sudan , Somalia , Turkey , United States--US , Libya , Iraq , Iran , Yemen , Syria",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Refugees+Subject+to+Close+Scrutiny+Under+U.S.+Rules%3B+Donald+Trump%27s+immigration+plans+renew+debate+over+screening+process&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2017-01-26&amp;volume=&amp;issue=&amp;spage=&amp;au=Schwartz%2C+Felicia&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"Trump Orders Wall at Mexican Border; White House says Mexico will pay for it 'one way or another,' announces bid to reel in sanctuary cities",,1861725294,Newspapers," Meckler, Laura
Laura
Laura Meckler
Meckler
Laura Meckler",," Department of Homeland Security
922120 , Democratic Party
813940"," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20170126000020170125ed1p0083p , WSJOWSJO20170126000020170125ed1p0083p , 117310 , PQ_117310_Jan262017", News," Jan 26, 2017",, English, English, n/a," New York, N.Y.","Jan 26, 2017",Wall Street Journal (Online),2017,https://search.proquest.com/docview/1861725294?accountid=14496, n/a," Immigration policy , Deportation , Cooperation , Funding , Border security , Political campaigns , Boundaries , Cost estimates , Presidential elections , Leadership , Border patrol , Aliens , Mexico , United States--US , California , Obama, Barack",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Trump+Orders+Wall+at+Mexican+Border%3B+White+House+says+Mexico+will+pay+for+it+%27one+way+or+another%2C%27+announces+bid+to+reel+in+sanctuary+cities&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2017-01-26&amp;volume=&amp;issue=&amp;spage=&amp;au=Meckler%2C+Laura&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Texas Border Cities React to Donald Trump's Border Wall; Communities weigh security and its cost to economy,,1861725383,Newspapers," Althaus, Dudley
Dudley
Dudley Althaus
Althaus
Dudley Althaus; Dan Frosch , Frosch, Dan
Dan
Dan Frosch
Frosch",," Republican Party
813940"," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20170126000020170125ed1p005pm , WSJOWSJO20170126000020170125ed1p005pm , 117310 , PQ_117310_Jan262017", News," Jan 26, 2017",, English, English, n/a," New York, N.Y.","Jan 26, 2017",Wall Street Journal (Online),2017,https://search.proquest.com/docview/1861725383?accountid=14496, n/a," North American Free Trade Agreement , International trade , Free trade , Trade agreements , Border patrol , Cities , Border security , Trump, Donald J , California , Mexico , United States--US , Rio Grande",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Texas+Border+Cities+React+to+Donald+Trump%27s+Border+Wall%3B+Communities+weigh+security+and+its+cost+to+economy&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2017-01-26&amp;volume=&amp;issue=&amp;spage=&amp;au=Althaus%2C+Dudley%3BFrosch%2C+Dan&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
Germany'social Democrats name challenger to Merkel,  Both the Social Democrats and Merkel's Christian Democrats strongly favor keeping together the European Union amid internal strains from Britain's decision to leave and the rise of right-wing groups questioning E.U. powers.,1861743786,Newspapers," Kirchner, Stephanie
Kirchner
Stephanie
Stephanie Kirchner , Kirchner, Stephanie
Kirchner
Stephanie
Stephanie Kirchner",," European Union
926110
928120"," (Copyright The Washington Post Company, Jan 26, 2017)"," 4308032761 , 110951302 , 7653 , TWP , WPXXWP20170126GermanysocialDemocratsnamechallengertoMe0b6181fe", News," Jan 26, 2017",0190-8286, English, English, A.12," Washington, D.C.","Jan 26, 2017",The Washington Post,2017,https://search.proquest.com/docview/1861743786?accountid=14496, A.12," Coalition governments , Elections , Politics , Political parties , Press conferences , Germany", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Germany%27social+Democrats+name+challenger+to+Merkel&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-01-26&amp;volume=&amp;issue=&amp;spage=A.12&amp;au=Kirchner%2C+Stephanie&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"Trump order would begin 'extreme vetting' of immigrants, visitors to U.S.","  The 9/11 hijackers hailed primarily from Saudi Arabia, as well as the United Arab Emirates, Egypt and Lebanon - all U.S. allies, and none of which would be affected by the immediate ban. Since the emergence of the Islamic State in 2014, federal prosecutors have also charged 106 people in connection with the group, many of them for planning to travel from the United States to Syria or Iraq to join it.",1861743813,Newspapers," Hauslohner, Abigail
Hauslohner
Abigail
Abigail Hauslohner , DeYoung, Karen
DeYoung
Karen
Karen DeYoung , Hauslohner, Abigail
Hauslohner
Abigail
Abigail Hauslohner , DeYoung, Karen
DeYoung
Karen
Karen DeYoung",,," (Copyright The Washington Post Company, Jan 26, 2017)"," 4308032751 , 110951302 , 7653 , TWP , WPXXWP20170126Trumporderwouldbeginextremevettingofimmi17a27424", News," Jan 26, 2017",0190-8286, English, English, A.9," Washington, D.C.","Jan 26, 2017",The Washington Post,2017,https://search.proquest.com/docview/1861743813?accountid=14496, A.9," Terrorism , Civil rights , Political campaigns , Refugees , Muslims , Religious persecution , Syria , Iraq", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Trump+order+would+begin+%27extreme+vetting%27+of+immigrants%2C+visitors+to+U.S.&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-01-26&amp;volume=&amp;issue=&amp;spage=A.9&amp;au=Hauslohner%2C+Abigail%3BDeYoung%2C+Karen&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
The new 'special relationship',"  BRITISH PRIME Minister Theresa May, who pushed to become the first foreign leader to meet with President Trump this week, appears to be hoping that a free-trade deal with the United States will ease her country's exit from the European Union and set the stage for the new ""global Britain"" she envisions.",1861743850,Newspapers,,," North Atlantic Treaty Organization--NATO
928120"," (Copyright The Washington Post Company, Jan 26, 2017)"," 4308032951 , 110951302 , 7653 , TWP , WPXXWP20170126Thenewspecialrelationship53dd15b2", Editorial," Jan 26, 2017",0190-8286, English, English, A.18," Washington, D.C.","Jan 26, 2017",The Washington Post,2017,https://search.proquest.com/docview/1861743850?accountid=14496, A.18," Immigration , Trade agreements , EU membership , United States--US", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=The+new+%27special+relationship%27&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-01-26&amp;volume=&amp;issue=&amp;spage=A.18&amp;au=&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Trump's interventionism sets up faceoff with U.S. mayors,"  Many liberal mayors, including Los Angeles Mayor Eric Garcetti and New York City's Bill De Blasio, have argued that requiring local police departments to assist immigration agents with deportations could sow distrust among immigrant populations.",1861743894,Newspapers," Zezima, Katie
Zezima
Katie
Katie Zezima , Lowery, Wesley
Lowery
Wesley
Wesley Lowery , DelReal, Jose A
DelReal
A
Jose
Jose A DelReal , Zezima, Katie
Zezima
Katie
Katie Zezima , Lowery, Wesley
Lowery
Wesley
Wesley Lowery , DelReal, Jose A
DelReal
A
Jose
Jose A DelReal",,," (Copyright The Washington Post Company, Jan 26, 2017)"," 4308032691 , 110951302 , 7653 , TWP , WPXXWP20170126TrumpsinterventionismsetsupfaceoffwithUS128b40ae", News," Jan 26, 2017",0190-8286, English, English, A.9," Washington, D.C.","Jan 26, 2017",The Washington Post,2017,https://search.proquest.com/docview/1861743894?accountid=14496, A.9," Mayors , Aliens , Immigration policy , Public officials , Cities , Funding , Local elections , United States--US , Los Angeles California , New York", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Trump%27s+interventionism+sets+up+faceoff+with+U.S.+mayors&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-01-26&amp;volume=&amp;issue=&amp;spage=A.9&amp;au=Zezima%2C+Katie%3BLowery%2C+Wesley%3BDelReal%2C+Jose+A&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Mr. Trump's politicized immigration acts,"  [...]the nation's southern border is already well staffed with Border Patrol agents, whose numbers have more than doubled, under Presidents George W. Bush and Barack Obama, since the Sept. 11 attacks.",1861743906,Newspapers,,,," (Copyright The Washington Post Company, Jan 26, 2017)"," 4308033761 , 110951302 , 7653 , TWP , WPXXWP20170126MrTrumpspoliticizedimmigrationacts19a47740", Editorial," Jan 26, 2017",0190-8286, English, English, A.18," Washington, D.C.","Jan 26, 2017",The Washington Post,2017,https://search.proquest.com/docview/1861743906?accountid=14496, A.18," Cost estimates , Border patrol , National security , Public safety , United States--US", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Mr.+Trump%27s+politicized+immigration+acts&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-01-26&amp;volume=&amp;issue=&amp;spage=A.18&amp;au=&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Trump orders wall to begin,"  Congressional Republicans cheered Trump's announcement as a long overdue focus on border security, but Democrats warned that it would torpedo efforts to achieve bipartisan consensus on a comprehensive immigration reform bill that eluded the administrations of Republican George W. Bush and Democrat Barack Obama.",1861743929,Newspapers," Nakamura, David
Nakamura
David
David Nakamura , Nakamura, David
Nakamura
David
David Nakamura",," Congress
921120 , Republican Party
813940"," (Copyright The Washington Post Company, Jan 26, 2017)"," 4308034051 , 110951302 , 7653 , TWP , WPXXWP20170126Trumporderswalltobegindddae6ee", News," Jan 26, 2017",0190-8286, English, English, A.1," Washington, D.C.","Jan 26, 2017",The Washington Post,2017,https://search.proquest.com/docview/1861743929?accountid=14496, A.1," Presidents , Aliens , Immigration policy , Border patrol , Construction , National security , Rule of law , Mexico , United States--US", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Trump+orders+wall+to+begin&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-01-26&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Nakamura%2C+David&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Life &amp; Arts -- Turning Points: Answering The Urge To Help,"  Some people are squeamish in nursing homes, homeless shelters and hospice centers, but are wonderful mentors to troubled youth.",1861746067,Newspapers," Ansberry, Clare
Ansberry
Clare
Clare Ansberry , Ansberry, Clare
Ansberry
Clare
Clare Ansberry",,," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 4308036411 , 110952702 , 7510 , WSJ , DWJNJ000000020170126ed1q00006", Feature," Jan 26, 2017",0099-9660, English, English, A.14," New York, N.Y.","Jan 26, 2017",Wall Street Journal,2017,https://search.proquest.com/docview/1861746067?accountid=14496, A.14," Nonprofit organizations , Shelters , Refugees , Volunteers , Pittsburgh Pennsylvania",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Life+%26amp%3B+Arts+--+Turning+Points%3A+Answering+The+Urge+To+Help&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2017-01-26&amp;volume=&amp;issue=&amp;spage=A.14&amp;au=Ansberry%2C+Clare&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Battle lines drawn on deportation relief,"  The fate of the 2012 Deferred Action for Childhood Arrivals program - which shelters 39,000 immigrants in the Washington area - remained uncertain Wednesday as President Trump began his promised crackdown on illegal immigration by signing directives to begin actions including building a wall along the border with Mexico.",1861746107,Newspapers," Olivo, Antonio
Olivo
Antonio
Antonio Olivo , Olivo, Antonio
Olivo
Antonio
Antonio Olivo",,," (Copyright The Washington Post Company, Jan 26, 2017)"," 4308033871 , 110951302 , 7653 , TWP , WPXXWP20170126Battlelinesdrawnondeportationrelief9b954918", News," Jan 26, 2017",0190-8286, English, English, B.1," Washington, D.C.","Jan 26, 2017",The Washington Post,2017,https://search.proquest.com/docview/1861746107?accountid=14496, B.1," Presidents , Aliens , Deportation , Immigration policy , Beneficiaries , Mexico , United States--US", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Battle+lines+drawn+on+deportation+relief&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-01-26&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Olivo%2C+Antonio&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Extremely unwise vetting,"  The most sweeping was the National Security Entry-Exit Registration System, or NSEERS, in which nearly all male immigrants and travelers from two dozen Muslim-majority nations and North Korea faced what could be called ""extreme vetting""; each time they tried to enter the United States, they were pulled aside for hours of secondary screening and forced to undergo intrusive questioning by border officials. If he follows through with a draft executive order, titled ""Protecting the Nation from Terrorist Attacks by Foreign Nationals,"" obtained by the press on Wednesday, Trump's approach would be similarly indiscriminate.",1861746116,Newspapers," Kerwin, Donald
Kerwin
Donald
Donald Kerwin , Alden, Edward
Alden
Edward
Edward Alden , Kerwin, Donald
Kerwin
Donald
Donald Kerwin , Alden, Edward
Alden
Edward
Edward Alden",,," (Copyright The Washington Post Company, Jan 26, 2017)"," 4308032601 , 110951302 , 7653 , TWP , WPXXWP20170126Extremelyunwisevetting33798514", Editorial," Jan 26, 2017",0190-8286, English, English, A.19," Washington, D.C.","Jan 26, 2017",The Washington Post,2017,https://search.proquest.com/docview/1861746116?accountid=14496, A.19," Terrorism , Muslims , Immigration , International relations , Refugees , Cooperation , United States--US", EZ,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awashingtonpost&amp;atitle=Extremely+unwise+vetting&amp;title=The+Washington+Post&amp;issn=01908286&amp;date=2017-01-26&amp;volume=&amp;issue=&amp;spage=A.19&amp;au=Kerwin%2C+Donald%3BAlden%2C+Edward&amp;isbn=&amp;jtitle=The+Washington+Post&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
What's News: World-Wide,,1861755550,Newspapers,,,," (c) 2017 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," WSJOWSJO20170126000020170126ed1q0025t , WSJOWSJO20170126000020170126ed1q0025t , 117310 , PQ_117310_Jan262017", News," Jan 26, 2017",, English, English, n/a," New York, N.Y.","Jan 26, 2017",Wall Street Journal (Online),2017,https://search.proquest.com/docview/1861755550?accountid=14496, n/a," Immigration , Italy , Moore, Mary Tyler , China , Mexico , Chicago Illinois , United States--US , Kim Jong Un",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=What%27s+News%3A+World-Wide&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2017-01-26&amp;volume=&amp;issue=&amp;spage=&amp;au=&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,"International Newsstream,US Major Dailies"
"SACRAMENTO WATCH; Lawmakers decry immigration orders; California leaders plan to mount opposition to Trump's directives with a barrage of bills, and possibly a lawsuit.","  Bills filed so far this session seek to provide legal aid to immigrants in the country illegally, refuse assistance to any proposed registry of Muslim immigrants and require any portion of a proposed wall along California's southern border that exceeds a cost of $1 billion to first be approved by California voters.",1861755947,Newspapers," Ulloa, Jazmine
Ulloa
Jazmine
JAZMINE ULLOA , Ulloa, Jazmine
Ulloa
Jazmine
JAZMINE ULLOA",,, (Copyright (c) 2017 Los Angeles Times)," 4308048281 , 110951442 , 7683 , ANGE , LATM201701262217", News," Jan 26, 2017",0458-3035, English, English, B.2," Los Angeles, Calif.","Jan 26, 2017",Los Angeles Times,2017,https://search.proquest.com/docview/1861755947?accountid=14496, B.2," Immigration , Law , Aliens , Bills , Presidents , United States--US , California , Mexico"," TRUMP, DONALD J , CALIFORNIA , EXECUTIVE ORDERS , IMMIGRATION , LEGISLATION , POLITICS",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=SACRAMENTO+WATCH%3B+Lawmakers+decry+immigration+orders%3B+California+leaders+plan+to+mount+opposition+to+Trump%27s+directives+with+a+barrage+of+bills%2C+and+possibly+a+lawsuit.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2017-01-26&amp;volume=&amp;issue=&amp;spage=B.2&amp;au=Ulloa%2C+Jazmine&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
CITY &amp; STATE; $30-million U.S. grant for L.A. students hailed; Obama administration OKd five-year payout. Its fate under Trump remains to be seen.,"  The nonprofit Youth Policy Institute was awarded a $30-million Promise Neighborhood grant from the U.S. Department of Education under the Obama administration to provide academic, health and legal services to about 4,000 students attending eight public and charter schools in Pico-Union and Hollywood.",1861755956,Newspapers," Kohli, Sonali
Kohli
Sonali
Sonali Kohli , Kohli, Sonali
Kohli
Sonali
Sonali Kohli",," Department of Education
923110", (Copyright (c) 2017 Los Angeles Times)," 4308048311 , 110951442 , 7683 , ANGE , LATM201701262214", News," Jan 26, 2017",0458-3035, English, English, B.3," Los Angeles, Calif.","Jan 26, 2017",Los Angeles Times,2017,https://search.proquest.com/docview/1861755956?accountid=14496, B.3," Immigrant students , Neighborhoods , Cities , Community colleges , Grants , Funding , Tutoring , Middle schools"," LOS ANGELES , SCHOOLS , GRANTS , EDUCATION",http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=CITY+%26amp%3B+STATE%3B+%2430-million+U.S.+grant+for+L.A.+students+hailed%3B+Obama+administration+OKd+five-year+payout.+Its+fate+under+Trump+remains+to+be+seen.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2017-01-26&amp;volume=&amp;issue=&amp;spage=B.3&amp;au=Kohli%2C+Sonali&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Draped in Protest Against Trump,"  [...]on Inauguration Day, dozens of galleries -- and a few public art institutions -- closed in cities across the country as a part of a movement, J20, that plans to broaden protest activities in the coming months to address issues like racism, immigration and gentrification.",1861757432,Newspapers," Kennedy, Randy
Kennedy
Randy
Randy Kennedy , Kennedy, Randy
Kennedy
Randy
Randy Kennedy", NYTIAO," Bard College
611310"," Copyright New York Times Company Jan 26, 2017"," 4308050381 , 110951262 , 7818 , NYTIAO , NYT , 923761-20170126", News," Jan 26, 2017",0362-4331, English, English, C.1," New York, N.Y.","Jan 26, 2017",New York Times,2017,https://search.proquest.com/docview/1861757432?accountid=14496, C.1," Artists , Art galleries & museums , Colorado",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Draped+in+Protest+Against+Trump%3A+%5BThe+Arts%2FCultural+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-01-26&amp;volume=&amp;issue=&amp;spage=C.1&amp;au=Kennedy%2C+Randy&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
"CAPITOL JOURNAL; Brown's horizons remain broad; State of the State speech took on youthful fire, a national scope","  Brown quoted from Trump's inaugural address: "" 'We will build new roads and highways and bridges and airports and tunnels and railways all across our wonderful nation. California Republican members of Congress -- especially House Majority Leader Kevin McCarthy of Bakersfield -- adamantly oppose the bullet train but crave more water from the delta.",1861758861,Newspapers," Skelton, George
Skelton
George
GEORGE SKELTON , Skelton, George
Skelton
George
GEORGE SKELTON",,, (Copyright (c) 2017 Los Angeles Times)," 4308048221 , 110951442 , 7683 , ANGE , LATM201701262223", News," Jan 26, 2017",0458-3035, English, English, B.1," Los Angeles, Calif.","Jan 26, 2017",Los Angeles Times,2017,https://search.proquest.com/docview/1861758861?accountid=14496, B.1," Roads & highways , Presidents , Speeches , California", Column,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=CAPITOL+JOURNAL%3B+Brown%27s+horizons+remain+broad%3B+State+of+the+State+speech+took+on+youthful+fire%2C+a+national+scope&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2017-01-26&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Skelton%2C+George&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Mexican Leader Weighs Calling Off His U.S. Visit,"  The action was enough to prompt President Enrique Peña Nieto of Mexico to consider scrapping his plans to visit the White House on Tuesday, according to Mexican officials.",1861759742,Newspapers," Azam, Ahmed
Azam
Ahmed
Azam Ahmed , Azam, Ahmed
Azam
Ahmed
Azam Ahmed", NYTIAO,," Copyright New York Times Company Jan 26, 2017"," 4308051161 , 110951262 , 7818 , NYTIAO , NYT , 938238-20170126", News," Jan 26, 2017",0362-4331, English, English, A.16," New York, N.Y.","Jan 26, 2017",New York Times,2017,https://search.proquest.com/docview/1861759742?accountid=14496, A.16," Presidents , Social networks , United States--US , Coolidge, Calvin (1872-1933)",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Mexican+Leader+Weighs+Calling+Off+His+U.S.+Visit%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2017-01-26&amp;volume=&amp;issue=&amp;spage=A.16&amp;au=Azam%2C+Ahmed&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
Trump's hare-brained wall; The president's idea is a costly exercise in futility that takes security in the wrong direction.,"  Even though there's no clear source of funding yet, President Trump signed an executive order Wednesday directing the Department of Homeland Security to get started, with a vow by the White House that ""one way or the other, Mexico will pay for it.""",1861760279,Newspapers,,,, (Copyright (c) 2017 Los Angeles Times)," 4308048561 , 110951442 , 7683 , ANGE , LATM201701262189", News," Jan 26, 2017",0458-3035, English, English, A.12," Los Angeles, Calif.","Jan 26, 2017",Los Angeles Times,2017,https://search.proquest.com/docview/1861760279?accountid=14496, A.12," National security , Remittances , Bills , United States--US , Mexico", Editorial,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Trump%27s+hare-brained+wall%3B+The+president%27s+idea+is+a+costly+exercise+in+futility+that+takes+security+in+the+wrong+direction.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2017-01-26&amp;volume=&amp;issue=&amp;spage=A.12&amp;au=&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,US Major Dailies
