document,topic,gamma,document_number,year,StoreId,Title,Abstract,subjectTerms
8297,3,0.9913597540432343,8297,2016,1825235950,Let There Be Birds and Thieves and Frat Boys,"  In the late 1950s and early '60s, Mr. Smith, a Life photographer, turned his camera and his tape recorder on a rundown apartment in New York's flower district and captured jazz greats like Thelonious Monk and Hall Overton, just hanging. QUEEN OF KATWE How a Ugandan girl, an elementary-school dropout selling corn on the streets, became a chess champion.","Jazz , Motion picture industry , Sex crimes , Drama , Documentary films , California , Helbig, Grace , Hemsworth, Liam , Schnetzer, Ben , Spencer, Octavia , Jonas, Nick , Davis, Judy , Winslet, Kate , Franco, James , Roth, Tim"
4508,3,0.9906632889301435,4508,2013,1353348242,"Men of Iron, Women of Backbone","  DESPERATE ACTS OF MAGIC An aspiring professional magician (Joe Tyler Gold) and an accomplished street performer (Valerie Dillman) work out their complicated relationship over the course of an international magic competition. FREE THE MIND The neuroscientist Richard Davidson applies Tibetan meditation practices to help children with attention deficit disorder and veterans with post-traumatic stress, in a documentary directed by Phie Ambo.","Motion pictures , Documentary films , Tulloch, Bitsie , Vromen, Ariel , Kuklinski, Richard , Caplan, Tammy , Gold, Joe Tyler , Sadler, William , Grant, Richard E , Ryder, Winona , Paltrow, Gwyneth , Reeves, Keanu , Favreau, Jon , Cheadle, Don , Pearce, Guy , Schwimmer, David , Kingsley, Ben"
4492,3,0.9906587306470612,4492,2013,1346424376,"SUMMER SNEAKS; Listen up, flicks dead ahead","  Cinema Guild Aroused Generation Um In New York City, a shiftless escort service driver steals a video camera and documents a day in the life of two young party girls he works with. Directed by Zack Bernbaum. 108 Media / Paladin Desperate Acts of Magic Newly fired from his job as a computer programmer, a wannabe magician enters a conjuring contest and encounters a female illusionist disenchanted by the male-dominated industry.","Documentary films , Motion pictures , New York"
7780,3,0.9885594177760196,7780,2016,1785764761,Basking in the Warmth of the Screen,"  MAD TIGER Fans of Peelander-Z know it as a New York-based Japanese action-comic punk band whose members adopt crayon-color names. In this music documentary by Jonathan Yi and Michael Haertlein, Red (Kotaro Tsukada) decides to leave the group, and Yellow (Kengo Hioki) can't even. Because they're sort of the John and Paul of the band.",Motion pictures
3899,3,0.9866930445051022,3899,2012,1080934974,The Listings,"  (Rooney) 'Both Your Houses' (in previews; opens on Saturday) Almost three decades before Gore Vidal skewered the political process with ""The Best Man,"" Maxwell Anderson took on Hoover-era Congressional politics, winning a Pulitzer Prize in the process.","Theater , Rostand, Edmond-Eugene-Alexis (1868-1918) , Parsons, Estelle , Cyrano de Bergerac, Savinien de (1619-55) , LaBute, Neil , Vidal, Gore"
7081,3,0.9828670919369792,7081,2015,1726723328,An Emotional Crossing,"  After setting off a bidding war among distributors at Sundance, the film charmed audiences at the New York Film Festival, where Ms. Ronan could bear to watch only the final five minutes, sobbing all the while (or, as she put it, ""in bits"").","Academy awards , Actors , Motion pictures , Nominations , Ronan, Saoirse"
1974,3,0.9784881812737468,1974,2010,749180476,"AT THE MOVIES; A lethal look; Danny Trejo brings a career's worth of bad-guy swagger to a good-guy role in 'Machete,' Robert Rodriguez's latest film.","Standing up at a banquette inside the classic Hollywood restaurant Musso &amp; Frank on a recent afternoon, Trejo tells an elderly man hovering uncertainly in the doorway to come on in, imitates director Robert Rodriguez's text-happy fingers, gestures to the waiter for a refill of his cranberry and 7-Up (Manny, another one!) and turns to a reporter to decry the flaws in the California prison system before offering some culinary advice You've never had the eggs Benedict here?","Motion picture directors & producers , Actors , Motion pictures -- Machete , Trejo, Danny"
7326,3,0.9774516034518991,7326,2015,1751755961,What to Watch Sunday,"  ""In a sense, the series, and particularly the new season, is about a well-meaning (if gloomy and slightly misogynistic) Everyman's journeys among the aliens -- the crazy cop, the angry lesbian at the school potluck, the young Asian woman who pre-emptively shames him for being a creepy old man, the girlfriend who won't love him as much as he loves her,"" Mike Hale wrote in The Times.","United States--US , King, Regina , Apple iTunes"
280,3,0.971175795534161,280,2008,433838613,Special Effects From the Real World,"[...] yet ""The Fall"" -- an independent feature film from Tarsem Singh Dhandwar, a veteran music video and commercial director who uses Tarsem as his professional name -- is full of sights that provoke genuine astonishment: an underwater shot of an elephant swimming gracefully overhead, a palace courtyard built out of interlocking staircases that might have been designed by M. C. Escher, a village clinging to a mountainside where all of the buildings seem to have been individually painted in subtly different shades of inky blue.","Motion pictures , Motion picture directors & producers , Special effects , Tarsem"
107,3,0.9698155987320191,107,2008,433786025,From Dancehall Rapper to Nursery Rhymer,"Mr. Rhoden's act wasn't always so kid-friendly. Just as Mr. [Dan Zanes] was once the lead singer for a 1980s rock band called the Del Fuegos, Mr. Rhoden' had a musical career with an even more unexpected first act. During the 1980s and '90s Father Goose was known as Rankin Don, a hardcore dancehall rapper (or ''D.J.'' in reggae parlance) from Brooklyn. His best-known release was the 12-inch single ''Baddest D.J.,'' a brazen declaration of lyrical superiority punctuated with gun-slinging hyperbole: ''The 16 'pon me back, the Desert Eagle 'pon me hip.'' Perhaps the most striking aspect of Mr. Rhoden's album is the way it reconnects dancehall with its roots in songs like ''Chi Chi Budoo'' and ''Long Time Gal,'' which were first popularized by the folklorist and poet Louise Bennett, a Jamaican national hero better known as Miss Lou. Even as late as 1980 Jamaican dancehall pioneers Michigan &amp; Smiley adapted one of their biggest hits, ''Rub a Dub Style,'' from the nursery rhyme ''Mary, Mary, Quite Contrary.'' Such innocent themes eventually fell out of favor in the dancehall, but as Mr. Rhoden said, ''Sometimes you have to go back to go forward.'' Mr. Rhoden said of his second career: ''To be honest, I didn't expect any of this. Just to see so many people embracing it with so much love is unbelievable.'' Now Father Goose has begun rehearsing his own reggae band and making plans for a tour. And as for his show with Dan Zanes &amp; Friends at the Brooklyn Academy of Music, suffice it to say that Father Goose has invited a few friends. ''It's going be one big party,'' he said. ''Everybody knows I'm the one that normally get the party started. My party started in Jamaica, and everywhere I go there's a party. And the party doesn't stop.''","Rap music , Musicians & conductors , Childrens music , Rhoden, Wayne (Father Goose)"
3036,3,0.9696406780092804,3036,2011,898117114,The Listings,"Colin Dunne (Wednesday and Thursday, through Oct. 22) Mr. Dunne had international fame as an Irish step dancer and the lead in ""Riverdance"" during the late 1990s. [...] he has reinvented himself as a choreographer working in a contemporary setting, and his new ""Out of Time"" pays homage to his dance past while attempting to move into new artistic terrain.","Dancers & choreographers , Performing arts , Dance , Festivals , United States--US"
38,3,0.9669319448062207,38,2008,433762196,They've Got Those Mekong Blues Again,"Now Dengue Fever is starting to make its mark far from its hometown. The band recently returned from the Womex world music festival in Seville, Spain, where it was one of a handful of acts to play showcase performances. British publications have included it in ''next big thing'' roundups, and Dengue Fever's songs have been on television and film soundtracks, including Jim Jarmusch's ''Broken Flowers.'' A new documentary, ''Sleepwalking Through the Mekong,'' that follows the group on its first trip as a band to Cambodia, seems likely to gain it further notice. (It plays the Mercury Lounge on the Lower East Side on March 4, and at Southpaw in Brooklyn on March 5.) Dmitri Vietze, a publicist and marketer for many global music acts, sees the band as ''part of a larger developmental pattern'' in world music. ''Can you stick them in the world-music bin at brick and mortar retail stores?'' Mr. Vietze asked. ''I don't know. But as far as how they fit into world music in a larger philosophical context, they are a part of a huge and promising future.'' He noted that the American market had been introduced to world sounds most often by American artists who love and emulate them, like Paul Simon. Now, he said, he sees a movement toward music made and influenced by emigres: ''We're seeing more and more bands like Dengue Fever.'' Older generations of Cambodians in California are sometimes critical. ''They don't want me to show off too much of my dress,'' she said. ''They always tell me, 'Don't forget you're a Cambodian girl.'&lt;0&gt;'' But the younger generation responds to Dengue Fever and even breakdances to its reinvention of a mongrel music that is itself a reinvention of a mongrel music from the West.","Popular music , World music , Musical performances , Personal profiles , Chhom Nimol"
1062,3,0.9573673236176616,1062,2009,422246041,"TELEVISION; A telenovela star is reborn; Mexico's Kate del Castillo branches out to 'Weeds,' a cosmetics deal and the Web.","After finding it difficult to break into films in her homeland because of her telenovela ties, the actress moved stateside three years ago for a career rebirth that has included roles in films, spots on hot television shows and the occasional spokeswoman deal with big cosmetic companies. The actress, joining the hair-flipping ranks of fellow Latina sirens Penelope Cruz and Eva Longoria Parker, just closed a deal to become the new face of L'Oreal Paris, with print and TV ads debuting in the U.S. this fall.","Hispanics , Actors , Television programs , Del Castillo, Kate"
3709,3,0.9516353861924693,3709,2012,1024850742,"'Your Land,' And Guthrie's, Preserved","""The Jolly Banker"" takes a swing at the money men who, when ""the times they are rotten"" and ""the bugs get your cotton"" will ""come and foreclose, take your car and your clothes,"" while ""Jesus Christ"" recasts the New Testament as a lesson in class warfare, and ""Pretty Boy Floyd"" includes the couplet ""Now as through this world I ramble, I've seen lots of funny men/Some will rob you with a six-gun, some with a fountain pen.""","Musicians & conductors , Archives & records , Folk music , Musical performances , Singers , Anniversaries , Social justice , United States--US , Guthrie, Woody"
102,3,0.9506176374539106,102,2008,422230214,"NORTHERN TRUST OPEN; There's Korean flavor to opening-day menu; With a no-bogey 65, Choi takes a one-shot lead over Na. Scores go up in afternoon winds.","Choi, as many with Golf Channel access know, learned to play golf by studying Nicklaus' lesson books and instructional videos. [...] neither has Mickelson, the world's No. 2, in nine appearances in this event and once in the 1995 PGA Championship.","Tournaments & championships , Professional golf , Choi, K J"
2185,3,0.9445633283582062,2185,2010,762865446,'Mao's Last Dancer' still has box-office legs,(The biggest stars in Mao's are the workaday actors Bruce Greenwood and Kyle MacLachlan; Li is played by the Chinese ballet dancer Chi Cao.) The movie's returns have also surpassed far more publicized films such as the social-media thriller Catfish.,"Motion pictures -- Mao's Last Dancer , Beresford, Bruce"
4215,3,0.9419709946906757,4215,2013,1269606413,What's On Today,"  Crime Scene Investigation,"" at 10, Russell (Ted Danson), Finlay (Elisabeth Shue) and the rest of the team investigate the demise of a news anchor during a broadcast. 9 P.M. (HBO Signature) WE BOUGHT A ZOO (2011) Benjamin (Matt Damon), a Los Angeles journalist struggling to hold on to his family and his job after his wife's death, decides to move his 14-year-old son (Colin Ford) and 7-year-old daughter (Maggie Elizabeth Jones) into a dilapidated house with mountain views and a menagerie that has a lovely keeper (Scarlett Johansson, below with Ms. Jones).","Weddings , Television programs , Criminal investigations , Minaj, Nicki , Shah, Naseeruddin , Trachtenberg, Michelle , Urban, Keith , Danson, Ted , Nair, Mira , Johansson, Scarlett , Jackson, Randy , DiNapoli, Thomas P , Shue, Elisabeth , Carey, Mariah"
3863,3,0.9369451337540666,3863,2012,1039008551,"Wired to joke; Excitable and enthusiastic comedian Aziz Ansari riffs on the 'Parks and Recreation' set, his favorite restaurants, Twitter and the stand-up stage","  Between takes, Ansari suggests jokes to Yang and at one point asks Craig Zisk, the episode's director, ""Can we try it with me saying, 'Please, your honor, tonight's the season finale of ""Suits"" on USA!' "" There's a collective burst of laughter; the idea flies. [...]it's the focus of his ""Buried Alive"" show.","Comedians , Personal profiles , Television programs -- Parks and Recreation , Ansari, Aziz"
8828,3,0.9296714297526381,8828,2017,1862286320,From Unheralded to an All-Star,"When he was traded to Philadelphia from Los Angeles in 2011, Simmonds was a checking forward who had averaged 13 goals over three seasons with the Kings. Scott Tharp, the president of the Ed Snider Youth Hockey Foundation, said Snider had a ""magnetic attraction"" to Simmonds as a self-starter, a tireless worker and someone with a profound understanding of what it meant to set goals to be accomplished as a team. Simmonds took an active role in the foundation and now sits on its board of directors. ""Just allowing kids to see somebody familiar to them such as myself to succeed, that gives them an opportunity, and it opens up their eyes to other experiences that they can take advantage of,"" Simmonds said. Simmonds was not a heralded draft prospect in 2007, not ranked among the top 200 North American skaters by the N.H.L.'s central scouting service. Brayden Schenn, who was part of the package with Simmonds, was ranked by Hockey's Future as the top prospect at the time.","Athletic drafts & trades , Careers , All star games , Professional hockey , Subban, PK , Okposo, Kyle , Pacioretty, Max , North America , Ovechkin, Alexander , Carlyle, Randy , Los Angeles California"
6804,3,0.9285282034866037,6804,2015,1703125218,Toronto Festival to Screen an Aretha Franklin Film,"  Many of the entries are music-based, including ""Janis: Little Girl Blue,"" about Janis Joplin, directed by Amy Berg, and a film about the R&amp;B singer Sharon Jones, directed by Barbara Kopple: ""Miss Sharon Jones!"" Ms. Kopple's ""Harlan County USA,"" which was shown at the first Toronto festival 40 years ago, will receive a retrospective screening this year, Mr. Powers said.Politically tinged documentaries will include ""He Named Me Malala,"" from Davis Guggenheim, about the Taliban attack on Malala Yousafzai, and ""Je Suis Charlie,"" about terror attacks in France this year, including the one on the humor magazine Charlie Hebdo, from the directors Emmanuel and Daniel Leconte.","Documentary films , Motion picture festivals , Yousafzai, Malala , Pollack, Sydney , Franklin, Aretha"
2420,3,0.9266494337133115,2420,2011,852939622,"'Unknown': Unmoored, Overcooked; In stormy 'Even the Rain,' social unrest powers an intriguing behind-the-camera tale",NA,NA
5017,3,0.9263031842872171,5017,2013,1449755728,Connecticut,"  Jorgensen Center for the Performing Arts, 2132 Hillside Road. Bushnell Center for the Performing Arts, 166 Capitol Avenue. NEW LONDON The Eastern Connecticut Symphony Orchestra, classical.","Musical recordings , Musicians & conductors , Performing arts , Theater , Connecticut , Kendall, Mark , Demme, Jonathan"
8436,4,0.9997626872874191,8436,2016,1832005553,Transcript: Chicago Fed's Charles Evans Speaks to the Civic Affairs Society; Official speaks about 'Monetary Policy in a Lower Interest Rate Environment' and fields questions,NA,NA
9232,4,0.9997304484217581,9232,2017,1883207227,Transcript: Discussion With Dallas Fed's Kaplan at U.S. Chamber of Commerce; Official talks about the global economy and the importance of early childhood education and workforce development,NA,"Aging , Workers , Banking industry , Central banks , Worry , Workforce , Secondary schools , Early childhood education , Employment , Education , Gross Domestic Product--GDP , Texas , New Mexico , United States--US"
9620,4,0.9996143500460115,9620,2017,1925336447,Transcript: WSJ Interview With Boston Fed President Eric Rosengren; Official discusses Fed interest-rate increases and plans to begin shrinking the central bank's balance sheet,NA,"Central banks , Economic forecasts , Prices , Foreign exchange rates , Wages & salaries , Economic conditions , Labor market , Trends , Employment , Gross Domestic Product--GDP"
5111,4,0.9994759374445192,5111,2013,1468833488,"Unfinished Business: Meltdown Averted, Bernanke Struggled To Stoke Growth","  [...]in an effort to drive long-term rates down, the central bank has accumulated more than $3 trillion in Treasury bonds and mortgage securities.","Investment policy , Interest rates , Economic conditions , Recessions , Unemployment , Economic policy , Federal Reserve monetary policy , United States--US , Bernanke, Ben"
5109,4,0.9994749711047352,5109,2013,1468746679,"Meltdown Averted, Bernanke Struggled to Stoke Growth; Fed Chairman Fails to Engineer Robust Recovery, Even With Extraordinary Measures","  [...]in an effort to drive long-term rates down, the central bank has accumulated more than $3 trillion in Treasury bonds and mortgage securities. The explanations for slow growth are complex: lingering effects of a run-up in household debt; a turn toward tighter fiscal policy at the state, local and federal levels; damage to the financial system from the crisis; structural changes in the economy such as slowing population growth; business and household risk aversion; and the limitations of the central bank's tool kit.\n","Economic conditions , Recessions , Investment policy , Interest rates , Unemployment , United States--US , Dalio, Ray , Greenspan, Alan"
6096,4,0.9992581563562377,6096,2014,1634365395,"CEO Council: The Task Forces' Priorities; Business Leaders at Annual Conference Set Agenda on Growth, Energy, Health Care and More","  Co-Chairs Donald H. Layton, CEO, Freddie Mac Deanna Mulligan, President and CEO, Guardian Life Insurance Co. of America David T. Seaton, Chairman and CEO, Fluor Corp. Subject Expert Janice C. Eberly, Professor of Finance and Faculty Director, Kellogg Public-Private Initiative, Kellogg School of Management at Northwestern University; former Assistant Secretary for Economic Policy, U.S. Treasury Rethinking Energy and the Environment 1. Move Toward Carbon Pricing Put a price on greenhouse-gas emissions so producers and consumers of energy internalize the social costs of their energy consumption, driving lower-emission technology and efficiency.","Chief executive officers , Tax reform , Infrastructure , Presidents , Preschool education , China , United States--US , Smith, Donnie , Lesser, Richard I"
6101,4,0.9992248325103573,6101,2014,1634393404,CEO Council (A Special Report) --- The Task Forces' Priorities: CEO Council executives split up into six groups to debate priorities in the following areas; Here are their top recommendations,"  Co-Chairs Donald H. Layton, CEO, Freddie Mac Deanna Mulligan, President and CEO, Guardian Life Insurance Co. of America David T. Seaton, Chairman and CEO, Fluor Corp. Subject Expert Janice C. Eberly, Professor of Finance and Faculty Director, Kellogg Public-Private Initiative, Kellogg School of Management at Northwestern University; former Assistant Secretary for Economic Policy, U.S. Treasury Rethinking Energy and the Environment 1. Move Toward Carbon Pricing Put a price on greenhouse-gas emissions so producers and consumers of energy internalize the social costs of their energy consumption, driving lower-emission technology and efficiency.","Preschool education , Tax reform , Infrastructure , Chief executive officers"
5060,4,0.9991766388560777,5060,2013,1461250745,CEO Council: The Task Forces' Priorities,"  Education Reform The U.S. needs to invest in education to train employable workers, starting at the K-12 level, with a focus on and respect for multiple pathways--such as vocational training, apprenticeships and community college--not just four-year university degrees. Co-Chairs: Joseph L. Hooley, Chairman, President and CEO, State Street Corp. Joseph R. Perella, Founding Partner, Chairman and CEO, Perella Weinberg Partners Myron E. Ullman III, CEO, J.C. Penney Co. Subject Expert: Justin Wolfers, Ph.D., Professor of Economics and Public Policy, University of Michigan 1.","Shortages , Health care policy , Apprenticeship , Presidents , Chief executive officers , Education reform , United States--US , Narayen, Shantanu , Kleinfeld, Klaus"
7479,4,0.9991556764291661,7479,2016,1764750157,"Transcript of Yellen's Feb. 11, 2016, Appearance Before Senate Panel",  Never before has it been more important for Congress to consider ways to strengthen Fed transparency and accountability. Since the financial crisis the Fed has expanded its monetary policy actions to an extent that would have been unthinkable ten years ago.,"Regulation of financial institutions , Decision making , Accountability , Balance sheets , International finance , Congressional committees , Transparency , United States--US"
5064,4,0.9991495883659655,5064,2013,1461324636,CEO Council (A Special Report) --- The Task Forces' Priorities: CEO Council executives split up into five groups to debate priorities in the following areas; Here are their top recommendations,"  Education Reform The U.S. needs to invest in education to train employable workers, starting at the K-12 level, with a focus on and respect for multiple pathways -- such as vocational training, apprenticeships and community college -- not just four-year university degrees. CO-CHAIRS Joseph L. Hooley, Chairman, President and CEO, State Street Corp. Joseph R. Perella, Founding Partner, Chairman and CEO, Perella Weinberg Partners Myron E. Ullman III, CEO, J.C. Penney Co. SUBJECT EXPERT Justin Wolfers, Ph.D., Professor of Economics and Public Policy, University of Michigan --- HOW BEST TO TACKLE CYBERSECURITY 1.","Series & special reports , Chief executive officers , Business community , Public policy , United States--US"
4121,4,0.998936840076607,4121,2012,1236771778,"When Looking at Job Numbers, Add In a Changing America","  The fact that there are fewer people in that age range could both increase the demand for older people to stay on the job and provide opportunities for younger workers to move into positions normally filled by people in their 40s and 50s. After World War II, the growth in the American labor force was driven by the swelling population and the increasing number of women who chose, or felt compelled, to work outside the home.","Recessions , Demographics , Job creation , Unemployment , Labor force , Series & special reports"
4214,4,0.9989145485987079,4214,2013,1269600609,The Wages of Unemployment,"  If the government provides food, then the imperative to work is severely reduced. Since the food-stamp program's beginning in the 1960s, it has grown considerably, but especially so in the 21st century: Paying people to go to college instead of to work is traditionally justified on the grounds that higher education builds ""human capital"" that is vital for the country's economic future.","Recessions , Economic conditions , Economic forecasts , Studies , Age , Food , Labor force , Growth rate , Food stamps , Economic conditions -- United States--US , Unemployment , United States--US"
4212,4,0.9988869685153967,4212,2013,1269522587,"Richard Vedder: The Wages of Unemployment; Labor-force participation has declined since 2000, and among the reasons are soaring government benefits.","  If the government provides food, then the imperative to work is severely reduced. Since the food-stamp program's beginning in the 1960s, it has grown considerably, but especially so in the 21st century: [...]a study Christopher Denhart, Jonathan Robe and I did for the Center for College Affordability and Productivity (that will be released soon) shows that nearly half of four-year college graduates today work in jobs that the Labor Department has determined do not require a college degree.","Recessions , Economic conditions , Economic forecasts , Studies , Age , Food , Labor force , Growth rate , Food stamps , United States--US"
4629,4,0.9988556553681667,4629,2013,1366681195,Mr. Abe's Scattershot Reforms; The Japanese prime minister should shorten his objectives to a handful of specific priorities.,"  [...]although the growth strategy also mentions the importance of fostering small- and medium-sized enterprises, most of the proposed policies merely provide subsidies to keep those businesses afloat instead of clearing a path for them to grow on their own. [...]he should pursue policies that will offer tangible, measurable improvements. Mr. Abe's plan correctly points out that the past labor policy in Japan focused too much on protecting employment, although the plan does not go as far as making it easier for companies to lay off regular employees, whose job protection often leads younger workers to take part-time jobs or to work at temp agencies.","Foreign investment , Studies , Tax incentives , Economic reform , Japan"
4506,4,0.9988273785574386,4506,2013,1348495053,"Dow 15,000, And the Big Disconnect","  [...]it's been a giddy time to be an investor. Mr. Paulsen favors liberalizing immigration rules, which would reverse this trend and spur more robust growth, he said. [...]that happens, he said, ""it's possible that 4 percent annual growth is all we are going to get, and we should be happy with it.""","Investment policy , Earnings , Sovereign debt , Recessions , Profit margins , Unemployment , Economic growth , Gross Domestic Product--GDP , Dow Jones averages , Stock prices , United States--US"
8332,4,0.9987446598436057,8332,2016,1822912198,Bank of Japan Tries Another Way to Spur Inflation; Central bank's policy shift is an acknowledgment that it can't sway consumer expectations with words,NA,NA
5352,4,0.9987278335243378,5352,2014,1509253990,"Bring on supply-side economics; To spur job creation, the Obama administration must shed its ideological blinders.","  According to the Bureau of Labor Statistics, that has happened in only two of the last 62 months. In the recovery from the 1973-75 recession, 300,000-plus jobs were created in 14 months out of 24; for recovery from the 1981-82 recession, 13 out of 24 months; for the 1990-91 recession, nine of 24 months. [...]in 1978 total U.S. employment was only 83 million people, compared with 137 million in 2014.","Tax rates , Labor market , American Recovery & Reinvestment Act 2009-US , Banks , Small business , Economic conditions , Recessions , Job creation , Economic policy , United States--US , Obama, Barack"
6347,4,0.9986897829784923,6347,2015,1655865423,"Economy's Supply Side Sputters; After years of demand troubles that weighed on the recovery, labor-market troubles now threaten long-term growth","  For most of the past six years, the U.S. economy faced a demand problem as tight credit, economic pessimism and a fixation on reducing debt discouraged consumers, businesses and government from spending. Supply-side troubles pose a problem for the Federal Reserve because diminished supply means demand will more easily exceed the economy's productive capacity, fueling inflation.","Recessions , Recruitment , Economic conditions , Productivity , United States--US , Obama, Barack"
5096,4,0.9986776128359446,5096,2013,1467044480,Politics &amp; Ideas: An Economic Uptick Hides Grim Truths,"  Between 1970 and 2000, America enjoyed a ""demographic dividend."" Because the labor force was rising faster than the adult population, raising hours of work per capita and allowing per capita GDP to rise faster than productivity. [...]the dividend is turning into a tax. Because the share of workers in the population is declining, output per capita will grow more slowly than productivity.","Population growth , Demographics , Productivity , Labor force , Economic growth , United States--US , Gordon, Robert J"
5792,4,0.998662078299349,5792,2014,1556179776,Politics &amp; Ideas: 'Secular Stagnation' May Be for Real,"  [...]an increased demand for risk-free assets has combined with demographic and technological shifts to create a novel situation in which full employment and production can be maintained only with negative real interest rates. Because nominal interest rates cannot go below zero (technically, the ""zero bound""), traditional monetary policy has a hard time achieving negative real rates in a low-inflation environment.","Economic conditions , Recessions , Monetary policy , Inflation , Economic growth , Growth rate , Global economy , Industrialized nations , Stagnation , United States--US , Summers, Lawrence"
4317,4,0.9986525809232341,4317,2013,1312310881,"Four Not-So-Easy Pieces for Japan; Without deep reforms to beat demographics and to boost competition, there will be no sustained growth.","  [...]productivity growth in service industries, which account for over 70% of national output, was only one-fifth of the productivity gains in more globally exposed industries in recent decades. [...]Mr. Abe needs to develop a coherent energy policy. Since the tragic accident at the Fukushima nuclear plant in March 2011, Japan has progressively shut down 50 reactors that provided 30% of the country's electricity before the disaster.","Older workers , Service industries , Gross Domestic Product--GDP , Studies , Japan"
5095,4,0.9986461748005859,5095,2013,1466288964,"A Brief Economic Uptick Hides Grim Truths; An aging population means slower growth, but it's not too late to spur productivity.",NA,NA
5791,4,0.9986232635349315,5791,2014,1556123356,'Secular Stagnation' May Be for Real; Low interest rates haven't ignited growth. Raising the target inflation rate is worth consideration.,"  [...]an increased demand for risk-free assets has combined with demographic and technological shifts to create a novel situation in which full employment and production can be maintained only with negative real interest rates. Because nominal interest rates cannot go below zero (technically, the ""zero bound""), traditional monetary policy has a hard time achieving negative real rates in a low-inflation environment.","Economic conditions , Recessions , Monetary policy , Inflation , Economic models , United States--US , Summers, Lawrence"
5711,4,0.9985891547079255,5711,2014,1549446030,"Saving Abenomics; High-profile inflation- and trade fumbles aside, the prime minister is making some important reforms.","  A string of bad data over the past week--industrial production is shrinking, consumer spending is sliding, Prime Minister Shinzo Abe's popularity is crumbling--raise the prospect that Mr. Abe's eponymous reform program is grinding to a halt.","Tax cuts , Wages & salaries , Exports , Reforms , Purchasing power , Productivity , Electric rates , Institutional investments"
5054,4,0.998589154493971,5054,2013,1459533557,Politics &amp; Ideas: The Floundering of America,"  In recent decades, the CBO finds a sustained reduction in the excess-cost growth for health care -- the amount by which health-care costs per capita rise faster than GDP per capita. In sum, current trends and policies will yield lower rates of economic growth, painfully slow gains in real incomes, huge increases in outlays for expenses related to an aging population, and a health sector that devours more and more of the national product.","Social security , Aging , Health care expenditures , Life expectancy , Labor force , Budgets , Mortality , Economic growth , Gross Domestic Product--GDP , Workforce , Labor force , Economic conditions -- United States--US , United States--US , Lincoln, Abraham (1809-65)"
5588,4,0.9985785901941793,5588,2014,1539198118,Shinzo Abe's 'Third Arrow' Seeks a Hard Target in Japan; New Growth Measures Chip Around the Edges of Nation's Economic Foundations,"  The first two arrows--a massive increase in money printed by the Bank of Japan and a sharp boost in public-works spending--did raise growth over the past year and push inflation to an annual rate of 1.3%, up from a 15-year average of 0.3% deflation. Japan's ""growth potential"" has shriveled from an annual pace of 4% in the late 1980s to less than half a percent now, according to central-bank estimates, the result of a shrinking population, cutbacks in capital spending and stagnant productivity.","Capital expenditures , Recessions , Deflation , Statistical data , Japan , United States--US"
5595,4,0.9985533131560992,5595,2014,1539226372,"U.S. News --- THE OUTLOOK: In Japan's Quest to Boost Growth, 'Third Arrow' Seeks a Hard Target","  The first two arrows -- a massive increase in money printed by the Bank of Japan and a sharp boost in public-works spending -- did raise growth over the past year and push inflation to an annual rate of 1.3%, up from a 15-year average of 0.3% deflation. Japan's ""growth potential"" has shriveled from an annual pace of 4% in the late 1980s to less than half a percent now, according to central-bank estimates, the result of a shrinking population, cutbacks in capital spending and stagnant productivity.","Economic growth , Corporate taxes , Economic policy , Japan , Abe, Shinzo"
5049,4,0.9985533128818381,5049,2013,1459463661,"The Floundering of America; The U.S. future based on current trends is meaner, riskier and less dynamic.","  In recent decades, the CBO finds a sustained reduction in the excess-cost growth for health care--the amount by which health-care costs per capita rise faster than GDP per capita.","Social security , Health care expenditures , Life expectancy , Labor force , Mortality , Gross Domestic Product--GDP , Workforce , United States--US , Lincoln, Abraham (1809-65)"
6105,4,0.9985496279122291,6105,2014,1634670927,Politics &amp; Ideas: 'Shareholder Value' Is Hurting Workers,"  According to the Bureau of Labor Statistics, the labor force grew annually by 1.7% during the 1960s, 2.6% during the 1970s, 1.6% during the 1980s and 1.2% during the 1990s, before slowing to 0.7% during the first decade of the 21st century.","Economic conditions , Labor force , United States--US"
4253,4,0.998530920226405,4253,2013,1283515046,"Cut Federal Spending, but Do It Right","  UNLESS lawmakers act by March 1, the budget sequestration process will start cutting government spending automatically -- reductions that would amount to $1.2 trillion by 2021. THE Keynesian argument suggests that spending cuts do the least harm in economic sectors where demand is high relative to supply. [...]the obvious candidate for the domestic economy is health care, and the sequestration would cut many Medicare reimbursement rates by 2 percent. [...]even if the economic recovery is causing budget deficits to shrink, there are plenty of negative signals about our political ability to address longer-term fiscal concerns, which will become more severe as the population ages.\n","Medicare , Federal budget , Defense spending , Patient Protection & Affordable Care Act 2010-US , Recessions , Economic growth , Gross Domestic Product--GDP , Government spending , United States--US"
1771,5,0.9986525809774538,1771,2010,521222398,"As M.T.A. Cuts Bus Service, a Look at Who Rides Where","Here is a roundup of route closings, and some vital statistics about the city's bus system, which carries more than two million riders a day, twice as many as any other American city. Declining Job losses, subway alternatives and aging populations account for the dwindling ridership on many routes.","Budget deficits , Subways , Commuting , Buses , New York City New York"
