Title,Abstract,StoreId,ArticleType,Authors,coden,companies,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,classification,classificationCodes,majorClassificationCodes,startPage,subjectClassifications,subjectTerms,subjects,FindACopy,Database
CALIFORNIA; Archbishop Gomez learns his new turf; He's been traveling the region and meeting its Catholics as he gets ready to succeed Cardinal Mahony.,"When the archdiocese recently announced plans for local Catholic schools to expand the length of the academic year, it was Mahony who led off a news conference by reading a statement in English. [...] as the event was ending, a reporter for a Spanish-language television station asked if Gomez could say something -- he didn't specify what -- in Spanish.",851390436,Newspapers," Landsberg, Mitchell
Mitchell
Mitchell Landsberg
Landsberg
Mitchell Landsberg",," Roman Catholic Archdiocese-Los Angeles CA
813110", (Copyright (c) 2011 Los Angeles Times)," 2264871351 , 58192191 , 7683 , ANGE , LATM110005637", News," Feb 13, 2011",0458-3035, English, English, A.39," Los Angeles, Calif.","Feb 13, 2011",Los Angeles Times,2011,https://search.proquest.com/docview/851390436?accountid=14496,,,, A.39,," Clergy , Los Angeles California , Gomez, Jose H",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=CALIFORNIA%3B+Archbishop+Gomez+learns+his+new+turf%3B+He%27s+been+traveling+the+region+and+meeting+its+Catholics+as+he+gets+ready+to+succeed+Cardinal+Mahony.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2011-02-13&amp;volume=&amp;issue=&amp;spage=A.39&amp;au=Landsberg%2C+Mitchell&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Los Angeles Times
Abortion and the government,"[...] to say that ""the procedure is less expensive than carrying a pregnancy to term"" is the very height of hubris. [...] Goldberg's statement on France's Muslim population echoes the idea that France is on the brink of an Islamic revolution.",851390750,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous",,, (Copyright (c) 2011 Los Angeles Times)," 2264871151 , 58192191 , 7683 , ANGE , LATM110005605", News," Feb 13, 2011",0458-3035, English, English, A.35," Los Angeles, Calif.","Feb 13, 2011",Los Angeles Times,2011,https://search.proquest.com/docview/851390750?accountid=14496,,,, A.35,," Insurance policies , Abortion , Jews , Health insurance",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Abortion+and+the+government&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2011-02-13&amp;volume=&amp;issue=&amp;spage=A.35&amp;au=Anonymous&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Los Angeles Times
The Bren legacy; The Irvine Co. leader begins to ponder what's next,"Today, Bren is the sole shareholder of Irvine Co., one of the most successful real estate firms in U.S. history, owner of the Irvine Ranch and more than 600 premium office buildings, shopping centers, apartment communities and resort properties. (""It's all yours,"" he told the parks chief at the ceremony, where he also donated money to help manage it.) Along the way, Bren has given away $1.3 billion of his fortune, much of it to bolster education, including millions to public school arts and science programs and $200 million to the University of California.",851391472,Newspapers," Kraft, Scott
Scott
Scott Kraft
Kraft
SCOTT KRAFT",," Irvine Co Inc
237210
531110", (Copyright (c) 2011 Los Angeles Times)," 2264872271 , 58192191 , 7683 , ANGE , LATM110005538", News," Feb 13, 2011",0458-3035, English, English, B.1," Los Angeles, Calif.","Feb 13, 2011",Los Angeles Times,2011,https://search.proquest.com/docview/851391472?accountid=14496,,,, B.1,," Resorts & spas , Commercial real estate , Shopping centers , Entrepreneurs , Succession planning , Southern California , Bren, Donald",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=The+Bren+legacy%3B+The+Irvine+Co.+leader+begins+to+ponder+what%27s+next&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2011-02-13&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Kraft%2C+Scott&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Los Angeles Times
"Open Societies, Their Enemies and Multiculturalism","[...] these values ultimately are based on the Western Enlightenment, which absolutely contradicts the core beliefs of Islam, not just ""Islamic extremism.""",851424007,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous",,," (c) 2011 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2265199471 , 58210211 , 117310 , WSJO , WSJOWSJO9B87103EE4DD759B4D063D62D04F3B32SB10001424052748703786804576138522965682808", News," Feb 13, 2011",, English, English, n/a," New York, N.Y.","Feb 13, 2011",Wall Street Journal (Online),2011,https://search.proquest.com/docview/851424007?accountid=14496,,,, n/a,," Islamism , Liberalism , Cultural differences , Politics , Muslims , Multiculturalism & pluralism , Cameron, David",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Open+Societies%2C+Their+Enemies+and+Multiculturalism&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2011-02-13&amp;volume=&amp;issue=&amp;spage=&amp;au=Anonymous&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
What ties bind us?,"""Freedom of speech, freedom of worship, democracy, the rule of law, equal rights regardless of race, sex or sexuality,"" Cameron said, would provide ""a clear sense of national identity that is open to everyone,"" especially to young Muslims caught between cultures.",851445326,Newspapers," Rodriguez, Gregory
Gregory
Gregory Rodriguez
Rodriguez
GREGORY RODRIGUEZ",,, (Copyright (c) 2011 Los Angeles Times)," 2265420191 , 58229931 , 7683 , ANGE , LATM110005800", Commentary," Feb 14, 2011",0458-3035, English, English, A.15," Los Angeles, Calif.","Feb 14, 2011",Los Angeles Times,2011,https://search.proquest.com/docview/851445326?accountid=14496,,,, A.15,," Liberalism , Studies , Cultural differences , Freedom of speech , Terrorism , Multiculturalism & pluralism , Cultural identity , United States--US , United Kingdom--UK , Cameron, David",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=What+ties+bind+us%3F&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2011-02-14&amp;volume=&amp;issue=&amp;spage=A.15&amp;au=Rodriguez%2C+Gregory&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Los Angeles Times
MONDAY BUSINESS; Cities target illegal workers; Temecula and others force employers to verify immigration status in U.S. database.,"Begun as a national pilot program in 1997, E-Verify was initially voluntary for businesses, but many federal contractors are now required to participate. [...] 14 states have made E-Verify checks mandatory for public employees or contractors.",851445501,Newspapers," Willon, Phil
Phil
Phil Willon
Willon
Phil Willon",,, (Copyright (c) 2011 Los Angeles Times)," 2265420091 , 58229931 , 7683 , ANGE , LATM110005772", News," Feb 14, 2011",0458-3035, English, English, A.1," Los Angeles, Calif.","Feb 14, 2011",Los Angeles Times,2011,https://search.proquest.com/docview/851445501?accountid=14496,,,, A.1,," Recessions , Economic conditions , Personnel records , Data bases , Aliens , Immigration policy , Applications , Inland Empire , Lake Elsinore California , Temecula California",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=MONDAY+BUSINESS%3B+Cities+target+illegal+workers%3B+Temecula+and+others+force+employers+to+verify+immigration+status+in+U.S.+database.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2011-02-14&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Willon%2C+Phil&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Los Angeles Times
"Open Societies, Their Enemies and Multiculturalism","[...] these values ultimately are based on the Western Enlightenment, which absolutely contradicts the core beliefs of Islam, not just ""Islamic extremism.""",851448002,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous",,," (c) 2011 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2265445061 , 58231181 , 7510 , WSJ , DWJNJ000000020110214e72e0000y", News," Feb 14, 2011",0099-9660, English, English, A.20," New York, N.Y.","Feb 14, 2011",Wall Street Journal,2011,https://search.proquest.com/docview/851448002?accountid=14496,,,, A.20,," Islamism , Liberalism , Cultural differences , Politics , Muslims , Multiculturalism & pluralism , Cameron, David",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Open+Societies%2C+Their+Enemies+and+Multiculturalism&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2011-02-14&amp;volume=&amp;issue=&amp;spage=A.20&amp;au=Anonymous&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
Lakers are speaking Latino fans' language; The team is at the forefront of the NBA's efforts to connect with a fast-growing market.,"[...] a 2009 survey conducted for ESPN found the Lakers to be the most popular sports team among U.S. Latinos, beating out baseball's New York Yankees and football's Dallas Cowboys. Even before the landmark TV deal this week, the Lakers were one of 12 NBA teams whose games were heard on Spanish-language radio, and last March the Lakers participated in the league's Noche Latina program by wearing jerseys that read ""Los Lakers"" during selected games.\n",851725492,Newspapers," Baxter, Kevin
Kevin
Kevin Baxter
Baxter
Kevin Baxter",, Los Angeles Lakers, (Copyright (c) 2011 Los Angeles Times)," 2267299891 , 58300751 , 7683 , ANGE , LATM110005952", News," Feb 16, 2011",0458-3035, English, English, A.1," Los Angeles, Calif.","Feb 16, 2011",Los Angeles Times,2011,https://search.proquest.com/docview/851725492?accountid=14496,,,, A.1,," Hispanic Americans , Marketing , Professional basketball -- Los Angeles Lakers , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Lakers+are+speaking+Latino+fans%27+language%3B+The+team+is+at+the+forefront+of+the+NBA%27s+efforts+to+connect+with+a+fast-growing+market.&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2011-02-16&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Baxter%2C+Kevin&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Los Angeles Times
"For Egypt, A Fresh Start, With Cities","In East Asia, by comparison, only 26 percent of people lived in cities. [...] the cities of Asia have expanded rapidly, drawing in millions of peasant farmers looking for a better life -- and, more often than not, finding it.",851727118,Newspapers," Leonhardt, David
David
David Leonhardt
Leonhardt
David Leonhardt", NYTIAO,," Copyright New York Times Company Feb 16, 2011"," 2267316601 , 58301011 , 7818 , NYTIAO , NYT , 403806-20110216", Commentary," Feb 16, 2011",0362-4331, English, English, B.1," New York, N.Y.","Feb 16, 2011",New York Times,2011,https://search.proquest.com/docview/851727118?accountid=14496,,,, B.1,," Cities , Economic growth , Egypt , Mubarak, Hosni , Glaeser, Edward L",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=For+Egypt%2C+A+Fresh+Start%2C+With+Cities%3A+%5BBusiness%2FFinancial+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2011-02-16&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Leonhardt%2C+David&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
World-Wide,"The GOP legislation would slash spending on non-entitlement programs by $61 billion during the final seven months of this fiscal year, among them high-speed rail, water projects and job training.",851736071,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous",,," (c) 2011 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2267406311 , 58304311 , 7510 , WSJ , DWJNJ000000020110216e72g00040", News," Feb 16, 2011",0099-9660, English, English, A.1," New York, N.Y.","Feb 16, 2011",Wall Street Journal,2011,https://search.proquest.com/docview/851736071?accountid=14496,,,, A.1,," Arrests , Sex crimes , Indictments , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=World-Wide&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2011-02-16&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Anonymous&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
"Feds Target Illegal Hires; Expanded Government Audits Force About 1,000 Firms to Verify Workers' Status","Miriam Jordan (See Corrections and Amplifications item .) The federal government is requiring as many as 1,000 companies to turn over their employment records for inspection, part of an expanding crackdown on businesses suspected of hiring illegal immigrants, according to people close to the Department of Homeland Security.",851910066,Newspapers,,,," (c) 2011 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2268353771 , 58328481 , 117310 , WSJO , WSJOWSJOFD049A26EF9A4E2D7E5D354CF6D28C4BSB10001424052748703961104576148590023309196", News," Feb 17, 2011",, English, English, n/a," New York, N.Y.","Feb 17, 2011",Wall Street Journal (Online),2011,https://search.proquest.com/docview/851910066?accountid=14496,,,, n/a,," Aliens , Immigration policy , Enforcement , Employment",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Feds+Target+Illegal+Hires%3B+Expanded+Government+Audits+Force+About+1%2C000+Firms+to+Verify+Workers%27+Status&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2011-02-17&amp;volume=&amp;issue=&amp;spage=&amp;au=&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
"'Unknown': Unmoored, Overcooked; In stormy 'Even the Rain,' social unrest powers an intriguing behind-the-camera tale",,852939622,Newspapers,,,," (c) 2011 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2272154031 , 58328481 , 117310 , WSJO , WSJOWSJO198C95B874C50C2C906B53DE8F379549SB10001424052748704657704576150091460993266", News," Feb 17, 2011",, English, English, n/a," New York, N.Y.","Feb 17, 2011",Wall Street Journal (Online),2011,https://search.proquest.com/docview/852939622?accountid=14496,,,, n/a,,,,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=%27Unknown%27%3A+Unmoored%2C+Overcooked%3B+In+stormy+%27Even+the+Rain%2C%27+social+unrest+powers+an+intriguing+behind-the-camera+tale&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2011-02-17&amp;volume=&amp;issue=&amp;spage=&amp;au=&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
"U.S. News: Latino Numbers Soar in Texas, Promising More Political Clout","Latinos accounted for 65% of Texas's population growth over the past decade, and for 95% of the increase among its rapidly expanding under-18 population, numbers likely to amplify the group's political clout for years to come in the second most-populous state.",852554620,Newspapers," Campoy, Ana
Ana
Ana Campoy
Campoy
Ana Campoy , Tamman, Maurice
Maurice
Maurice Tamman
Tamman
Maurice Tamman",,," (c) 2011 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2269377501 , 58364341 , 7510 , WSJ , DWJNJ000000020110218e72i00027", News," Feb 18, 2011",0099-9660, English, English, A.3," New York, N.Y.","Feb 18, 2011",Wall Street Journal,2011,https://search.proquest.com/docview/852554620?accountid=14496,,,, A.3,," Aliens , Population growth , Hispanic Americans , Demographics , Population growth , Hispanic Americans , United States--US",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=U.S.+News%3A+Latino+Numbers+Soar+in+Texas%2C+Promising+More+Political+Clout&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2011-02-18&amp;volume=&amp;issue=&amp;spage=A.3&amp;au=Campoy%2C+Ana%3BTamman%2C+Maurice&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
Emanuel Seeks Outright Win Tuesday,"Within days of Mayor Daley's retirement announcement in September, the first poll showed Mr. Emanuel in fifth place among potential candidates. [...] he has benefited from the decision of a popular local sheriff not to run, as well as from an Illinois Supreme Court ruling that restored Mr. Emanuel's name to the ballot after a lower court had deemed him ineligible on grounds that he had been living in Washington instead of Chicago.",852922843,Newspapers,,,," (c) 2011 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2271993251 , 58366691 , 117310 , WSJO , WSJOWSJO2D800E88ECF5FA5CC48A55E339CAF5FDSB10001424052748703803904576152644286077366", News," Feb 18, 2011",, English, English, n/a," New York, N.Y.","Feb 18, 2011",Wall Street Journal (Online),2011,https://search.proquest.com/docview/852922843?accountid=14496,,,, n/a,," Mayors , Local elections , Emanuel, Rahm",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Emanuel+Seeks+Outright+Win+Tuesday&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2011-02-18&amp;volume=&amp;issue=&amp;spage=&amp;au=&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
"Latino Numbers Soar in Texas, Promising More Political Clout","Ana Campoy; Maurice Tamman (Please see Corrections &amp; Amplifications below.) DALLAS--Latinos accounted for 65% of Texas's population growth over the past decade, and for 95% of the increase among its rapidly expanding under-18 population, numbers likely to amplify the group's political clout for years to come in the second most-populous state.",852940045,Newspapers,,,," (c) 2011 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission."," 2272155121 , 58366691 , 117310 , WSJO , WSJOWSJOFEE613316B3040937CB75351A250667BSB10001424052748703561604576150772005192358", News," Feb 18, 2011",, English, English, n/a," New York, N.Y.","Feb 18, 2011",Wall Street Journal (Online),2011,https://search.proquest.com/docview/852940045?accountid=14496,,,, n/a,," Aliens , Population growth , Hispanic Americans , Demographics",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Latino+Numbers+Soar+in+Texas%2C+Promising+More+Political+Clout&amp;title=Wall+Street+Journal+%28Online%29&amp;issn=&amp;date=2011-02-18&amp;volume=&amp;issue=&amp;spage=&amp;au=&amp;isbn=&amp;jtitle=Wall+Street+Journal+%28Online%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,The Wall Street Journal
Plastic Surgeons In City's Enclaves See Beauty Trends Emerge by Culture,"About 750,000 Asians in the United States underwent cosmetic procedures, from surgery to less invasive work like Botox injections, in 2009 -- roughly 5 percent of the Asian population, and more than double the number in 2000, according to projections by the American Society of Plastic Surgeons. A century ago, in the early days of cosmetic surgery, European Jews underwent nose jobs and Irish immigrants had their ears pinned back in attempts to look ""more American,"" said Victoria Pitts-Taylor, a professor of sociology at Queens College who has written about popular attitudes toward plastic surgery.",852681592,Newspapers," Dolnick, Sam
Sam
Sam Dolnick
Dolnick
Sam Dolnick", NYTIAO,," Copyright New York Times Company Feb 19, 2011"," 2270691841 , 58409151 , 7818 , NYTIAO , NYT , 467294-20110219", News," Feb 19, 2011",0362-4331, English, English, A.17," New York, N.Y.","Feb 19, 2011",New York Times,2011,https://search.proquest.com/docview/852681592?accountid=14496,,,, A.17,," Trends , Aesthetics , Plastic surgery , Multiculturalism & pluralism , New York",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Plastic+Surgeons+In+City%27s+Enclaves+See+Beauty+Trends+Emerge+by+Culture%3A+%5BMetropolitan+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2011-02-19&amp;volume=&amp;issue=&amp;spage=A.17&amp;au=Dolnick%2C+Sam&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
Space-to-Price Ratio Promises Much,"Immigrants from Jamaica and other islands began moving to Williamsbridge in the '80s, and today their influence is tangible up and down White Plains Road, a commercial strip under elevated train tracks. Ms. Fearon, who lives in a single-family attached brick house for which she paid $26,500 in 1971, is working with local politicians on bringing an intergenerational center to the area, where retirees could mentor youths, and adults could take classes toward the graduate equivalency diploma.",852845490,Newspapers," Bindley, Katherine
Katherine
Katherine Bindley
Bindley
Katherine Bindley", NYTIAO,," Copyright New York Times Company Feb 20, 2011"," 2271389641 , 58435511 , 7818 , NYTIAO , NYT , 434213-20110220", News," Feb 20, 2011",0362-4331, English, English, RE.7," New York, N.Y.","Feb 20, 2011",New York Times,2011,https://search.proquest.com/docview/852845490?accountid=14496,,,, RE.7,," Condominiums , Housing , Cost of living , Commuting , Neighborhoods , Real estate , Bronx New York",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Space-to-Price+Ratio+Promises+Much%3A+%5BReal+Estate+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2011-02-20&amp;volume=&amp;issue=&amp;spage=RE.7&amp;au=Bindley%2C+Katherine&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
Russian Trial to Bare A Face of Nationalism,"Prosecutors contend that his right-wing intellectual pursuits mutated into nationalistic hatred that led him to kill a prominent human rights lawyer and a young journalist two years ago. Aleksandr Belov, a nationalist leader who once worked with Mr. Tikhonov, blamed the government for the recent violence, saying Russia's leaders ignored the interests of ethnic Russians, favoring well-organized and influential diasporas while squeezing nationalists out of power.",852845551,Newspapers," Schwirtz, Michael
Michael
Michael Schwirtz
Schwirtz
Michael Schwirtz", NYTIAO,," Copyright New York Times Company Feb 20, 2011"," 2271391411 , 58435511 , 7818 , NYTIAO , NYT , 484873-20110220", News," Feb 20, 2011",0362-4331, English, English, A.6," New York, N.Y.","Feb 20, 2011",New York Times,2011,https://search.proquest.com/docview/852845551?accountid=14496,,,, A.6,," Trials , Criminal investigations , Nationalism , Hate crimes , Murders & murder attempts , Russia , Tikhonov, Nikita",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Russian+Trial+to+Bare+A+Face+of+Nationalism%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2011-02-20&amp;volume=&amp;issue=&amp;spage=A.6&amp;au=Schwirtz%2C+Michael&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
Resettling the Uighurs,"According to the Supreme Court, the U.S. maintains ""de facto sovereignty"" over the territory.",852884073,Newspapers," Anonymous
Anonymous
Anonymous
Anonymous",," Guantanamo Bay Naval Base
928110", (Copyright (c) 2011 Los Angeles Times)," 2271780621 , 58441611 , 7683 , ANGE , LATM110006633", Editorial," Feb 21, 2011",0458-3035, English, English, A.16," Los Angeles, Calif.","Feb 21, 2011",Los Angeles Times,2011,https://search.proquest.com/docview/852884073?accountid=14496,,,, A.16,," Habeas corpus , Federal court decisions , Court hearings & proceedings , Minority & ethnic groups , Political asylum , Prisoners , Editorials -- Political asylum , United States--US , China",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Alatimes&amp;atitle=Resettling+the+Uighurs&amp;title=Los+Angeles+Times&amp;issn=04583035&amp;date=2011-02-21&amp;volume=&amp;issue=&amp;spage=A.16&amp;au=Anonymous&amp;isbn=&amp;jtitle=Los+Angeles+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Los Angeles Times
Dreaming of Having An American Life in Full,"Last month, she testified before a House of Delegates subcommittee full of legislators who wanted to expand police power to round up illegal immigrants. Because of her Dream Act fame, she is much in demand and has to organize her work schedule around public appearances.",852887495,Newspapers," Winerip, Michael
Michael
Michael Winerip
Winerip
Michael Winerip", NYTIAO,," Copyright New York Times Company Feb 21, 2011"," 2271813471 , 58442411 , 7818 , NYTIAO , NYT , 491144-20110221", Commentary," Feb 21, 2011",0362-4331, English, English, A.10," New York, N.Y.","Feb 21, 2011",New York Times,2011,https://search.proquest.com/docview/852887495?accountid=14496,,,, A.10,," Federal legislation , Aliens , Citizenship , Immigration policy , Castillo, Isabel",,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Dreaming+of+Having+An+American+Life+in+Full%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2011-02-21&amp;volume=&amp;issue=&amp;spage=A.10&amp;au=Winerip%2C+Michael&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,New York Times
